source,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n20_d0.7,zephyr_4,reweave,1,1,1,2.15,3,43,0.19410579100076575,20,142
ER_n20_d0.7,zephyr_4,reweave,2,1,1,2.25,3,45,0.21714166600213503,20,142
ER_n20_d0.7,zephyr_4,reweave,3,1,1,2.15,3,43,0.17641062500115368,20,142
ER_n20_d0.7,zephyr_4,reweave,4,1,1,2.05,3,41,0.16998112500004936,20,142
ER_n20_d0.7,zephyr_4,reweave-thorough,0,1,1,2.1,3,42,0.6405337919968588,20,142
ER_n20_d0.7,zephyr_4,reweave-thorough,1,1,1,2.15,3,43,0.6654697920021135,20,142
ER_n20_d0.7,zephyr_4,reweave-thorough,2,1,1,2.1,3,42,0.8678021249979793,20,142
ER_n20_d0.7,zephyr_4,reweave-thorough,3,1,1,2.15,3,43,0.7243404159999045,20,142
ER_n20_d0.7,zephyr_4,reweave-thorough,4,1,1,2.05,3,41,0.747012416999496,20,142
ER_n20_d0.7,zephyr_4,reweave-stacked,0,1,1,2.1,3,42,0.232993166999222,20,142
ER_n20_d0.7,zephyr_4,reweave-stacked,1,1,1,2.25,3,45,0.27007087499805493,20,142
ER_n20_d0.7,zephyr_4,reweave-stacked,2,1,1,2.1,3,42,0.25078566699812654,20,142
ER_n20_d0.7,zephyr_4,reweave-stacked,3,1,1,2.25,3,45,0.23391908399935346,20,142
ER_n20_d0.7,zephyr_4,reweave-stacked,4,1,1,2.0,3,40,0.20389470900045126,20,142
ER_n30_d0.3,pegasus_6,minorminer,0,1,1,2.7666666666666666,4,83,0.2525515839988657,30,147
ER_n30_d0.3,pegasus_6,minorminer,1,1,1,2.8333333333333335,4,85,0.16343541600144817,30,147
ER_n30_d0.3,pegasus_6,minorminer,2,1,1,2.533333333333333,3,76,0.1954528329988534,30,147
ER_n30_d0.3,pegasus_6,minorminer,3,1,1,2.6,4,78,0.3585662500008766,30,147
ER_n30_d0.3,pegasus_6,minorminer,4,1,1,2.7666666666666666,4,83,0.13490154199826065,30,147
ER_n30_d0.3,pegasus_6,minorminer-layout,0,1,1,2.566666666666667,4,77,0.18170275000011316,30,147
ER_n30_d0.3,pegasus_6,minorminer-layout,1,1,1,2.6333333333333333,4,79,0.20373008299793582,30,147
ER_n30_d0.3,pegasus_6,minorminer-layout,2,1,1,3.0,4,90,0.15890616700198734,30,147
ER_n30_d0.3,pegasus_6,minorminer-layout,3,1,1,2.7,4,81,0.27737583400084986,30,147
ER_n30_d0.3,pegasus_6,minorminer-layout,4,1,1,2.8333333333333335,4,85,0.3612744170022779,30,147
ER_n30_d0.3,pegasus_6,reweave-base,0,1,1,2.7333333333333334,4,82,1.3115683750002063,30,147
ER_n30_d0.3,pegasus_6,reweave-base,1,1,1,2.8,4,84,1.2013466250027705,30,147
ER_n30_d0.3,pegasus_6,reweave-base,2,1,1,2.533333333333333,3,76,0.7063667499969597,30,147
ER_n30_d0.3,pegasus_6,reweave-base,3,1,1,2.6,4,78,0.8433645839977544,30,147
ER_n30_d0.3,pegasus_6,reweave-base,4,1,1,2.7666666666666666,4,83,0.6389303329997347,30,147
ER_n30_d0.3,pegasus_6,reweave,0,1,1,2.7333333333333334,4,82,0.2994805830021505,30,147
ER_n30_d0.3,pegasus_6,reweave,1,1,1,2.8,4,84,0.21255187499991735,30,147
ER_n30_d0.3,pegasus_6,reweave,2,1,1,2.533333333333333,3,76,0.2364680419996148,30,147
ER_n30_d0.3,pegasus_6,reweave,3,1,1,2.566666666666667,4,77,0.40423904199997196,30,147
ER_n30_d0.3,pegasus_6,reweave,4,1,1,2.7666666666666666,4,83,0.17054016700058128,30,147
ER_n30_d0.3,pegasus_6,reweave-thorough,0,1,1,2.6,4,78,1.1929031660001783,30,147
ER_n30_d0.3,pegasus_6,reweave-thorough,1,1,1,2.6,4,78,0.8184887090028496,30,147
ER_n30_d0.3,pegasus_6,reweave-thorough,2,1,1,2.533333333333333,3,76,0.9813481250021141,30,147
ER_n30_d0.3,pegasus_6,reweave-thorough,3,1,1,2.566666666666667,4,77,1.406772207999893,30,147
ER_n30_d0.3,pegasus_6,reweave-thorough,4,1,1,2.6,4,78,1.0007305830004043,30,147
ER_n30_d0.3,pegasus_6,reweave-stacked,0,1,1,2.566666666666667,4,77,0.5900286659998528,30,147
ER_n30_d0.3,pegasus_6,reweave-stacked,1,1,1,2.7,4,81,0.35611716699713725,30,147
ER_n30_d0.3,pegasus_6,reweave-stacked,2,1,1,2.533333333333333,3,76,0.3058746249989781,30,147
ER_n30_d0.3,pegasus_6,reweave-stacked,3,1,1,2.7666666666666666,4,83,0.44679604200064205,30,147
ER_n30_d0.3,pegasus_6,reweave-stacked,4,1,1,2.7333333333333334,4,82,0.261005333999492,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer,0,1,1,2.566666666666667,4,77,0.40411820900044404,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer,1,1,1,2.8333333333333335,4,85,0.25161991699860664,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer,2,1,1,2.9,4,87,0.08264950000011595,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer,3,1,1,2.8666666666666667,4,86,0.3128467080023256,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer,4,1,1,2.8,4,84,0.2396048750015325,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer-layout,0,1,1,2.7,4,81,0.18479658399883192,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer-layout,1,1,1,2.9,4,87,0.1532388749983511,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer-layout,2,1,1,2.6,4,78,0.49568470799931674,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer-layout,3,1,1,2.9,4,87,0.217631874998915,30,147
ER_n30_d0.3,pegasus_6_broken5,minorminer-layout,4,1,1,2.8333333333333335,4,85,0.2953393749994575,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-base,0,1,1,2.533333333333333,4,76,1.298681125001167,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-base,1,1,1,2.8333333333333335,4,85,0.7071185419990798,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-base,2,1,1,2.9,4,87,0.5370923750015208,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-base,3,1,1,2.8666666666666667,4,86,0.7467448329989566,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-base,4,1,1,2.8,4,84,0.6684014999991632,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave,0,1,1,2.533333333333333,4,76,0.4375254999977187,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave,1,1,1,2.8333333333333335,4,85,0.2654837080008292,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave,2,1,1,2.9,4,87,0.12215358299727086,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave,3,1,1,2.8666666666666667,4,86,0.3339310410010512,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave,4,1,1,2.8,4,84,0.2712025000000722,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-thorough,0,1,1,2.533333333333333,4,76,1.4028886250016512,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-thorough,1,1,1,2.7666666666666666,4,83,1.2452331249987765,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-thorough,2,1,1,2.566666666666667,4,77,0.9797944159981853,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-thorough,3,1,1,2.533333333333333,4,76,1.4147433750003984,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-thorough,4,1,1,2.6666666666666665,4,80,0.9752149160012777,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-stacked,0,1,1,2.6666666666666665,4,80,0.44430062500032363,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-stacked,1,1,1,2.8333333333333335,5,85,0.27068845899702865,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-stacked,2,1,1,2.8333333333333335,4,85,0.6403076249989681,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-stacked,3,1,1,2.9,5,87,0.3971814579999773,30,147
ER_n30_d0.3,pegasus_6_broken5,reweave-stacked,4,1,1,2.7,4,81,0.34371475000079954,30,147
ER_n30_d0.3,zephyr_4,minorminer,0,1,1,2.1666666666666665,3,65,0.1929364589996112,30,147
ER_n30_d0.3,zephyr_4,minorminer,1,1,1,2.3,3,69,0.21122724999804632,30,147
ER_n30_d0.3,zephyr_4,minorminer,2,1,1,2.2333333333333334,3,67,0.13524812499963446,30,147
ER_n30_d0.3,zephyr_4,minorminer,3,1,1,2.2333333333333334,3,67,0.17555825000090408,30,147
ER_n30_d0.3,zephyr_4,minorminer,4,1,1,2.2666666666666666,3,68,0.1506939169994439,30,147
ER_n30_d0.3,zephyr_4,minorminer-layout,0,1,1,2.2,3,66,0.22624891700252192,30,147
ER_n30_d0.3,zephyr_4,minorminer-layout,1,1,1,2.2333333333333334,4,67,0.16610208299971418,30,147
ER_n30_d0.3,zephyr_4,minorminer-layout,2,1,1,2.3,3,69,0.20766250000087894,30,147
ER_n30_d0.3,zephyr_4,minorminer-layout,3,1,1,2.433333333333333,4,73,0.16746387499733828,30,147
ER_n30_d0.3,zephyr_4,minorminer-layout,4,1,1,2.2333333333333334,3,67,0.28493012499893666,30,147
ER_n30_d0.3,zephyr_4,reweave-base,0,1,1,2.1333333333333333,3,64,1.2776618329990015,30,147
ER_n30_d0.3,zephyr_4,reweave-base,1,1,1,2.3,3,69,0.7709440830003587,30,147
ER_n30_d0.3,zephyr_4,reweave-base,2,1,1,2.2333333333333334,3,67,0.6324133749985776,30,147
ER_n30_d0.3,zephyr_4,reweave-base,3,1,1,2.2333333333333334,3,67,0.6708766669980832,30,147
ER_n30_d0.3,zephyr_4,reweave-base,4,1,1,2.2666666666666666,3,68,0.6291750829986995,30,147
ER_n30_d0.3,zephyr_4,reweave,0,1,1,2.1333333333333333,3,64,0.28100320900193765,30,147
ER_n30_d0.3,zephyr_4,reweave,1,1,1,2.3,3,69,0.26094929100145237,30,147
ER_n30_d0.3,zephyr_4,reweave,2,1,1,2.2333333333333334,3,67,0.19971566700041876,30,147
ER_n30_d0.3,zephyr_4,reweave,3,1,1,2.2333333333333334,3,67,0.22897699999884935,30,147
ER_n30_d0.3,zephyr_4,reweave,4,1,1,2.2666666666666666,3,68,0.20918933400025708,30,147
ER_n30_d0.3,zephyr_4,reweave-thorough,0,1,1,2.1333333333333333,3,64,0.9619962920005491,30,147
ER_n30_d0.3,zephyr_4,reweave-thorough,1,1,1,2.3,3,69,0.9182236249980633,30,147
ER_n30_d0.3,zephyr_4,reweave-thorough,2,1,1,2.1333333333333333,3,64,0.8175129589981225,30,147
ER_n30_d0.3,zephyr_4,reweave-thorough,3,1,1,2.066666666666667,3,62,1.063521749998472,30,147
ER_n30_d0.3,zephyr_4,reweave-thorough,4,1,1,2.2666666666666666,3,68,1.0825843330021598,30,147
ER_n30_d0.3,zephyr_4,reweave-stacked,0,1,1,2.2,3,66,0.31180370900256094,30,147
ER_n30_d0.3,zephyr_4,reweave-stacked,1,1,1,2.4,3,72,0.37340054200103623,30,147
ER_n30_d0.3,zephyr_4,reweave-stacked,2,1,1,2.2666666666666666,3,68,0.34985724999933154,30,147
ER_n30_d0.3,zephyr_4,reweave-stacked,3,1,1,2.4,4,72,0.2516599580012553,30,147
ER_n30_d0.3,zephyr_4,reweave-stacked,4,1,1,2.433333333333333,4,73,0.2324735000001965,30,147
ER_n30_d0.5,pegasus_6,minorminer,0,1,1,3.5,5,105,0.5306142500012356,30,226
ER_n30_d0.5,pegasus_6,minorminer,1,1,1,3.3333333333333335,4,100,0.5015640419987903,30,226
ER_n30_d0.5,pegasus_6,minorminer,2,1,1,3.2333333333333334,5,97,1.1647978750006587,30,226
ER_n30_d0.5,pegasus_6,minorminer,3,1,1,3.4,5,102,0.7596591250003257,30,226
ER_n30_d0.5,pegasus_6,minorminer,4,1,1,3.033333333333333,4,91,0.5700381250026112,30,226
ER_n30_d0.5,pegasus_6,minorminer-layout,0,1,1,3.4,5,102,0.5320379170007072,30,226
ER_n30_d0.5,pegasus_6,minorminer-layout,1,1,1,3.566666666666667,5,107,0.43019400000048336,30,226
ER_n30_d0.5,pegasus_6,minorminer-layout,2,1,1,3.4,4,102,0.5355875420027587,30,226
ER_n30_d0.5,pegasus_6,minorminer-layout,3,1,1,3.2666666666666666,5,98,0.4309855419996893,30,226
ER_n30_d0.5,pegasus_6,minorminer-layout,4,1,1,3.5,5,105,0.378007917002833,30,226
ER_n30_d0.5,pegasus_6,reweave-base,0,1,1,3.433333333333333,5,103,2.3335220410008333,30,226
ER_n30_d0.5,pegasus_6,reweave-base,1,1,1,3.3333333333333335,4,100,1.3506916249971255,30,226
ER_n30_d0.5,pegasus_6,reweave-base,2,1,1,3.1333333333333333,5,94,2.834781417001068,30,226
ER_n30_d0.5,pegasus_6,reweave-base,3,1,1,3.3333333333333335,5,100,2.4694607499986887,30,226
ER_n30_d0.5,pegasus_6,reweave-base,4,1,1,3.033333333333333,4,91,1.38952295800118,30,226
ER_n30_d0.5,pegasus_6,reweave,0,1,1,3.4,5,102,0.6606249590004154,30,226
ER_n30_d0.5,pegasus_6,reweave,1,1,1,3.3333333333333335,4,100,0.5712072500027716,30,226
ER_n30_d0.5,pegasus_6,reweave,2,1,1,3.1333333333333333,5,94,1.1890079579970916,30,226
ER_n30_d0.5,pegasus_6,reweave,3,1,1,3.3,5,99,0.7585428330021387,30,226
ER_n30_d0.5,pegasus_6,reweave,4,1,1,3.0,4,90,0.5689408340003865,30,226
ER_n30_d0.5,pegasus_6,reweave-thorough,0,1,1,3.2,4,96,2.153430832997401,30,226
ER_n30_d0.5,pegasus_6,reweave-thorough,1,1,1,3.3333333333333335,4,100,2.036830334000115,30,226
ER_n30_d0.5,pegasus_6,reweave-thorough,2,1,1,3.1333333333333333,5,94,2.6927110420001554,30,226
ER_n30_d0.5,pegasus_6,reweave-thorough,3,1,1,3.1666666666666665,4,95,2.441514958998596,30,226
ER_n30_d0.5,pegasus_6,reweave-thorough,4,1,1,3.0,4,90,2.243025208998006,30,226
ER_n30_d0.5,pegasus_6,reweave-stacked,0,1,1,3.3666666666666667,5,101,0.6359667500000796,30,226
ER_n30_d0.5,pegasus_6,reweave-stacked,1,1,1,3.4,5,102,0.8189932919995044,30,226
ER_n30_d0.5,pegasus_6,reweave-stacked,2,1,1,3.3333333333333335,5,100,0.5077076669986127,30,226
ER_n30_d0.5,pegasus_6,reweave-stacked,3,1,1,3.3333333333333335,5,100,0.5938585000003513,30,226
ER_n30_d0.5,pegasus_6,reweave-stacked,4,1,1,3.566666666666667,5,107,0.5415142499987269,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer,0,1,1,3.433333333333333,5,103,0.5044230830026208,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer,1,1,1,3.6,5,108,0.2049002499989001,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer,2,1,1,3.4,5,102,0.2953377499979979,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer,3,1,1,3.7,5,111,0.35949383299885085,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer,4,1,1,3.5,5,105,0.47471041699827765,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer-layout,0,1,1,3.5,5,105,0.3146178750030231,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer-layout,1,1,1,3.3,5,99,0.5685872089998156,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer-layout,2,1,1,3.566666666666667,5,107,0.4227890000001935,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer-layout,3,1,1,3.6,5,108,0.28017937500044354,30,226
ER_n30_d0.5,pegasus_6_broken5,minorminer-layout,4,1,1,3.533333333333333,5,106,0.35594866600149544,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-base,0,1,1,3.3666666666666667,5,101,2.015220416000375,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-base,1,1,1,3.566666666666667,5,107,1.6501190410017443,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-base,2,1,1,3.3666666666666667,5,101,1.7687990830017952,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-base,3,1,1,3.7,5,111,1.1568215000006603,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-base,4,1,1,3.4,4,102,1.9688157079981465,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave,0,1,1,3.3666666666666667,5,101,0.7205100829996809,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave,1,1,1,3.533333333333333,5,106,0.3134592909991625,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave,2,1,1,3.3666666666666667,5,101,0.4808127920005063,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave,3,1,1,3.6333333333333333,5,109,0.5150047919996723,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave,4,1,1,3.4,4,102,0.6241807919977873,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-thorough,0,1,1,3.3666666666666667,5,101,2.129369999998744,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-thorough,1,1,1,3.4,4,102,1.8311330420001468,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-thorough,2,1,1,3.3333333333333335,5,100,2.1529535420013417,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-thorough,3,1,1,3.1666666666666665,5,95,2.0154770420012937,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-thorough,4,1,1,3.3666666666666667,5,101,2.481421500000579,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-stacked,0,1,1,3.3,4,99,0.6691146669982118,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-stacked,1,1,1,3.533333333333333,5,106,0.33577491599862697,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-stacked,2,1,1,3.2666666666666666,5,98,0.8370438329984609,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-stacked,3,1,1,3.5,5,105,0.6147948749967327,30,226
ER_n30_d0.5,pegasus_6_broken5,reweave-stacked,4,1,1,3.2333333333333334,4,97,1.2271734999994806,30,226
ER_n30_d0.5,zephyr_4,minorminer,0,1,1,2.6666666666666665,4,80,0.491899166998337,30,226
ER_n30_d0.5,zephyr_4,minorminer,1,1,1,2.8666666666666667,4,86,0.24710158300149487,30,226
ER_n30_d0.5,zephyr_4,minorminer,2,1,1,2.7,4,81,0.19922304200008512,30,226
ER_n30_d0.5,zephyr_4,minorminer,3,1,1,2.7333333333333334,4,82,0.16671541599862394,30,226
ER_n30_d0.5,zephyr_4,minorminer,4,1,1,2.7666666666666666,4,83,0.3125019159997464,30,226
ER_n30_d0.5,zephyr_4,minorminer-layout,0,1,1,2.7333333333333334,4,82,0.3814432079998369,30,226
ER_n30_d0.5,zephyr_4,minorminer-layout,1,1,1,2.7666666666666666,4,83,0.3869352500005334,30,226
ER_n30_d0.5,zephyr_4,minorminer-layout,2,1,1,2.7333333333333334,4,82,0.42773262500122655,30,226
ER_n30_d0.5,zephyr_4,minorminer-layout,3,1,1,2.7333333333333334,4,82,0.2803758749978442,30,226
ER_n30_d0.5,zephyr_4,minorminer-layout,4,1,1,2.7,4,81,0.4396106249987497,30,226
ER_n30_d0.5,zephyr_4,reweave-base,0,1,1,2.6333333333333333,4,79,1.9978603330018814,30,226
ER_n30_d0.5,zephyr_4,reweave-base,1,1,1,2.8,4,84,2.5972543749994657,30,226
ER_n30_d0.5,zephyr_4,reweave-base,2,1,1,2.6333333333333333,4,79,1.6904550409999501,30,226
ER_n30_d0.5,zephyr_4,reweave-base,3,1,1,2.7333333333333334,4,82,0.9179970000004687,30,226
ER_n30_d0.5,zephyr_4,reweave-base,4,1,1,2.7666666666666666,4,83,1.0331962920026854,30,226
ER_n30_d0.5,zephyr_4,reweave,0,1,1,2.6333333333333333,4,79,0.5500301249994664,30,226
ER_n30_d0.5,zephyr_4,reweave,1,1,1,2.8,4,84,0.380002499998227,30,226
ER_n30_d0.5,zephyr_4,reweave,2,1,1,2.6333333333333333,4,79,0.31800270799794816,30,226
ER_n30_d0.5,zephyr_4,reweave,3,1,1,2.7333333333333334,4,82,0.25834245900114183,30,226
ER_n30_d0.5,zephyr_4,reweave,4,1,1,2.7666666666666666,4,83,0.3925245840000571,30,226
ER_n30_d0.5,zephyr_4,reweave-thorough,0,1,1,2.6,4,78,1.9305392909991497,30,226
ER_n30_d0.5,zephyr_4,reweave-thorough,1,1,1,2.7666666666666666,4,83,1.4445939580000413,30,226
ER_n30_d0.5,zephyr_4,reweave-thorough,2,1,1,2.6333333333333333,4,79,1.628593749999709,30,226
ER_n30_d0.5,zephyr_4,reweave-thorough,3,1,1,2.7,4,81,1.7101017079985468,30,226
ER_n30_d0.5,zephyr_4,reweave-thorough,4,1,1,2.7333333333333334,4,82,1.8747023750001972,30,226
ER_n30_d0.5,zephyr_4,reweave-stacked,0,1,1,2.6666666666666665,3,80,0.7242685830024129,30,226
ER_n30_d0.5,zephyr_4,reweave-stacked,1,1,1,2.6,3,78,0.5520187500005704,30,226
ER_n30_d0.5,zephyr_4,reweave-stacked,2,1,1,2.7666666666666666,4,83,0.6453980829974171,30,226
ER_n30_d0.5,zephyr_4,reweave-stacked,3,1,1,2.8,4,84,0.368693666998297,30,226
ER_n30_d0.5,zephyr_4,reweave-stacked,4,1,1,2.8,4,84,0.4904260420007631,30,226
ER_n30_d0.7,pegasus_6,minorminer,0,1,1,3.6333333333333333,5,109,1.3883170839981176,30,319
ER_n30_d0.7,pegasus_6,minorminer,1,1,1,4.233333333333333,6,127,0.6035769590016571,30,319
ER_n30_d0.7,pegasus_6,minorminer,2,1,1,3.8666666666666667,5,116,0.49638970800151583,30,319
ER_n30_d0.7,pegasus_6,minorminer,3,1,1,3.7666666666666666,5,113,0.6490907090010296,30,319
ER_n30_d0.7,pegasus_6,minorminer,4,1,1,3.6333333333333333,4,109,1.010443999999552,30,319
ER_n30_d0.7,pegasus_6,minorminer-layout,0,1,1,4.033333333333333,6,121,0.37652533300206414,30,319
ER_n30_d0.7,pegasus_6,minorminer-layout,1,1,1,3.6333333333333333,5,109,1.1135870830003114,30,319
ER_n30_d0.7,pegasus_6,minorminer-layout,2,1,1,3.6,5,108,1.0132753329999105,30,319
ER_n30_d0.7,pegasus_6,minorminer-layout,3,1,1,3.933333333333333,6,118,0.5164957080014574,30,319
ER_n30_d0.7,pegasus_6,minorminer-layout,4,1,1,3.8,5,114,0.8983522499984247,30,319
ER_n30_d0.7,pegasus_6,reweave-base,0,1,1,3.6,5,108,3.5710499999986496,30,319
ER_n30_d0.7,pegasus_6,reweave-base,1,1,1,4.2,6,126,2.8347740409990365,30,319
ER_n30_d0.7,pegasus_6,reweave-base,2,1,1,3.8666666666666667,5,116,1.6588714170029562,30,319
ER_n30_d0.7,pegasus_6,reweave-base,3,1,1,3.7,5,111,2.829587416999857,30,319
ER_n30_d0.7,pegasus_6,reweave-base,4,1,1,3.6,4,108,3.1893222500002594,30,319
ER_n30_d0.7,pegasus_6,reweave,0,1,1,3.6,5,108,1.5984321249998175,30,319
ER_n30_d0.7,pegasus_6,reweave,1,1,1,4.133333333333334,6,124,0.8888415840010566,30,319
ER_n30_d0.7,pegasus_6,reweave,2,1,1,3.8,5,114,0.6813313750026282,30,319
ER_n30_d0.7,pegasus_6,reweave,3,1,1,3.7,5,111,0.7943334160008817,30,319
ER_n30_d0.7,pegasus_6,reweave,4,1,1,3.6,4,108,1.1966307919974497,30,319
ER_n30_d0.7,pegasus_6,reweave-thorough,0,1,1,3.6,5,108,3.6663038750011765,30,319
ER_n30_d0.7,pegasus_6,reweave-thorough,1,1,1,3.6666666666666665,5,110,3.0368000000016764,30,319
ER_n30_d0.7,pegasus_6,reweave-thorough,2,1,1,3.7666666666666666,5,113,2.837812166999356,30,319
ER_n30_d0.7,pegasus_6,reweave-thorough,3,1,1,3.6,5,108,4.0632030829983705,30,319
ER_n30_d0.7,pegasus_6,reweave-thorough,4,1,1,3.6,4,108,3.444716750000225,30,319
ER_n30_d0.7,pegasus_6,reweave-stacked,0,1,1,3.7333333333333334,5,112,0.974666582998907,30,319
ER_n30_d0.7,pegasus_6,reweave-stacked,1,1,1,3.7333333333333334,5,112,1.1565499170028488,30,319
ER_n30_d0.7,pegasus_6,reweave-stacked,2,1,1,3.8,5,114,0.6961077500018291,30,319
ER_n30_d0.7,pegasus_6,reweave-stacked,3,1,1,3.8333333333333335,5,115,0.9835586250010238,30,319
ER_n30_d0.7,pegasus_6,reweave-stacked,4,1,1,3.6666666666666665,5,110,1.1718753749992175,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer,0,1,1,3.6666666666666665,5,110,0.9221252499992261,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer,1,1,1,4.066666666666666,6,122,0.4157733329993789,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer,2,1,1,3.6666666666666665,5,110,1.0763134169974364,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer,3,1,1,3.8666666666666667,5,116,0.6901732080004876,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer,4,1,1,4.0,5,120,0.8402004170020518,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer-layout,0,1,1,3.933333333333333,5,118,0.986196582998673,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer-layout,1,1,1,4.3,6,129,0.5751727080023556,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer-layout,2,1,1,3.8333333333333335,5,115,0.7703617920014949,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer-layout,3,1,1,3.966666666666667,6,119,0.558338791001006,30,319
ER_n30_d0.7,pegasus_6_broken5,minorminer-layout,4,1,1,4.033333333333333,6,121,0.6336118750004971,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-base,0,1,1,3.6333333333333333,5,109,3.1416934999979276,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-base,1,1,1,3.933333333333333,6,118,2.6296617500011052,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-base,2,1,1,3.6,4,108,3.263514624999516,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-base,3,1,1,3.8333333333333335,5,115,2.898328874998697,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-base,4,1,1,3.933333333333333,5,118,3.0193586250024964,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave,0,1,1,3.6,5,108,1.2217648750010994,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave,1,1,1,3.9,6,117,0.8391627920027531,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave,2,1,1,3.6,4,108,1.3213186250031868,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave,3,1,1,3.8333333333333335,5,115,0.9149394169980951,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave,4,1,1,3.933333333333333,5,118,1.1377371249982389,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-thorough,0,1,1,3.6,5,108,3.7036310840012447,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-thorough,1,1,1,3.533333333333333,5,106,4.009385040997586,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-thorough,2,1,1,3.6,4,108,3.8062070419982774,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-thorough,3,1,1,3.566666666666667,4,107,4.415877084000385,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-thorough,4,1,1,3.933333333333333,5,118,3.5132357090005826,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-stacked,0,1,1,3.9,5,117,0.8487020830034453,30,319
