cell,algorithm,seed,success,valid,acl,qubits,time
ER_n30_d0.7_P6,pathfinder,2,1,1,3.8666666666666667,116,1.46065495899893
ER_n30_d0.7_P6,pathfinder-bounded-region,2,1,1,3.8666666666666667,116,0.7683401249996678
ER_n40_d0.5_P6,minorminer,0,1,1,4.575,183,0.5026584160004859
ER_n40_d0.5_P6,pathfinder,0,1,1,4.5,180,2.9485962910002854
ER_n40_d0.5_P6,pathfinder-bounded-region,0,1,1,4.5,180,1.6344321249998757
ER_n40_d0.5_P6,minorminer,1,1,1,4.4,176,1.1344432090008922
ER_n40_d0.5_P6,pathfinder,1,1,1,4.25,170,3.5545586670014018
ER_n40_d0.5_P6,pathfinder-bounded-region,1,1,1,4.25,170,2.252206750003097
ER_n40_d0.5_P6,minorminer,2,1,1,4.575,183,1.3549839160004922
ER_n40_d0.5_P6,pathfinder,2,1,1,4.5,180,3.82778404200144
ER_n40_d0.5_P6,pathfinder-bounded-region,2,1,1,4.5,180,2.4103791660018032
ER_n40_d0.7_P6,minorminer,0,1,1,5.25,210,0.45995170900278026
ER_n40_d0.7_P6,pathfinder,0,1,1,5.1,204,5.679416250000941
ER_n40_d0.7_P6,pathfinder-bounded-region,0,1,1,5.1,204,3.202596333998372
ER_n40_d0.7_P6,minorminer,1,1,1,5.15,206,0.9039737909988617
ER_n40_d0.7_P6,pathfinder,1,1,1,5.1,204,4.302750708000531
ER_n40_d0.7_P6,pathfinder-bounded-region,1,1,1,5.1,204,2.75878741699853
ER_n40_d0.7_P6,minorminer,2,1,1,5.1,204,1.9013913749986386
ER_n40_d0.7_P6,pathfinder,2,1,1,5.025,201,5.374146833997656
ER_n40_d0.7_P6,pathfinder-bounded-region,2,1,1,5.025,201,3.7391544169986446
ER_n30_d0.5_P6brk,minorminer,0,1,1,3.433333333333333,103,0.4852881670012721
ER_n30_d0.5_P6brk,pathfinder,0,1,1,3.3666666666666667,101,1.7449671660033346
ER_n30_d0.5_P6brk,pathfinder-bounded-region,0,1,1,3.3666666666666667,101,0.8847757920011645
ER_n30_d0.5_P6brk,minorminer,1,1,1,3.6,108,0.20958941700155265
ER_n30_d0.5_P6brk,pathfinder,1,1,1,3.566666666666667,107,1.4639939590015274
ER_n30_d0.5_P6brk,pathfinder-bounded-region,1,1,1,3.566666666666667,107,0.5768173329997808
ER_n30_d0.5_P6brk,minorminer,2,1,1,3.4,102,0.29109650000100373
ER_n30_d0.5_P6brk,pathfinder,2,1,1,3.3666666666666667,101,1.56655020800099
ER_n30_d0.5_P6brk,pathfinder-bounded-region,2,1,1,3.3666666666666667,101,0.6980503749982745
ER_n30_d0.5_Z4,minorminer,0,1,1,2.6666666666666665,80,0.4099067089991877
ER_n30_d0.5_Z4,pathfinder,0,1,1,2.6333333333333333,79,1.8009024999992107
ER_n30_d0.5_Z4,pathfinder-bounded-region,0,1,1,2.6333333333333333,79,0.8762566250006785
ER_n30_d0.5_Z4,minorminer,1,1,1,2.8666666666666667,86,0.23927470900162007
ER_n30_d0.5_Z4,pathfinder,1,1,1,2.8,84,2.319729083999846
ER_n30_d0.5_Z4,pathfinder-bounded-region,1,1,1,2.8,84,0.9042196670015983
ER_n30_d0.5_Z4,minorminer,2,1,1,2.7,81,0.17602558299768134
ER_n30_d0.5_Z4,pathfinder,2,1,1,2.6333333333333333,79,1.540392167000391
ER_n30_d0.5_Z4,pathfinder-bounded-region,2,1,1,2.6333333333333333,79,0.5810068339997088
