topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
P16,140,0.07194244604316546,104,boltz-2.0,root,5,2.0,SUCCESS,1,8.0643,7.7857,16,1129,9.2602,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,1,16.0,SUCCESS,1,7.9071,7.6143,16,1107,13.6711,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,4,16.0,SUCCESS,1,7.9143,7.6214,16,1108,10.1702,718,
P16,140,0.07194244604316546,103,beta-dhat,beta,14,4.0,SUCCESS,1,7.0071,6.7929,13,981,15.7258,689,
P16,140,0.07194244604316546,103,beta-dhat,beta,5,4.0,SUCCESS,1,7.7929,7.4786,16,1091,25.8014,689,
P16,140,0.07194244604316546,104,tree-sph,tree,10,2,SUCCESS,1,8.55,8.3143,18,1197,5.0681,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,7,2.0,SUCCESS,1,8.3214,7.9929,17,1165,7.2735,718,
P16,140,0.07194244604316546,104,stock,stock,6,,SUCCESS,1,7.4286,7.2143,15,1040,9.8846,718,
P16,140,0.07194244604316546,104,tree-sph,tree,9,2,SUCCESS,1,8.0143,7.8286,16,1122,6.0207,718,
P16,140,0.07194244604316546,104,tree-sph,tree,8,2,SUCCESS,1,7.5143,7.2429,15,1052,6.7577,718,
P16,140,0.07194244604316546,104,stock,stock,10,,SUCCESS,1,9.0929,8.7857,17,1273,5.8145,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,6,8.0,SUCCESS,1,8.0643,7.6857,17,1129,9.5566,718,
P16,140,0.07194244604316546,104,stock,stock,7,,SUCCESS,1,7.9786,7.7643,17,1117,8.9938,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,10,2.0,SUCCESS,1,8.2429,7.9357,16,1154,6.5891,718,
P16,140,0.07194244604316546,104,tree-sph,tree,11,2,SUCCESS,1,8.3929,8.2643,17,1175,5.3582,718,
P16,140,0.07194244604316546,104,tree-sph,tree,12,2,SUCCESS,1,8.0643,7.8357,18,1129,4.7434,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,8,8.0,SUCCESS,1,7.2214,7.0286,14,1011,8.8952,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,7,16.0,SUCCESS,1,8.0857,7.7786,16,1132,9.6968,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,6,16.0,SUCCESS,1,7.8714,7.5071,14,1102,11.3644,718,
P16,140,0.07194244604316546,104,tree-sph,tree,13,2,SUCCESS,1,8.1571,8.0143,17,1142,4.5727,718,
P16,140,0.07194244604316546,104,stock,stock,9,,SUCCESS,1,7.9571,7.6357,16,1114,9.7507,718,
P16,140,0.07194244604316546,104,stock,stock,13,,SUCCESS,1,8.6714,8.2714,17,1214,5.2833,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,11,8.0,SUCCESS,1,8.1286,7.8857,16,1138,7.1898,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,11,2.0,SUCCESS,1,8.4786,8.15,16,1187,7.7746,718,
P16,140,0.07194244604316546,104,beta-dhat,beta,7,4.0,SUCCESS,1,7.9786,7.7143,16,1117,11.2048,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,13,2.0,SUCCESS,1,7.7786,7.5143,15,1089,5.8237,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,8,2.0,SUCCESS,1,7.7286,7.4286,15,1082,10.9398,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,7,8.0,SUCCESS,1,7.6643,7.45,15,1073,11.8749,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,13,16.0,SUCCESS,1,8.4857,8.1857,17,1188,5.58,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,12,2.0,SUCCESS,1,8.1643,7.8286,16,1143,7.3542,718,
P16,140,0.07194244604316546,104,stock,stock,8,,SUCCESS,1,7.4643,7.1143,16,1045,11.763,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,14,16.0,SUCCESS,1,9.0786,8.6214,18,1271,4.6335,718,
P16,140,0.07194244604316546,104,stock,stock,11,,SUCCESS,1,8.0357,7.6857,17,1125,9.5518,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,9,2.0,SUCCESS,1,7.8857,7.6357,15,1104,11.6216,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,11,16.0,SUCCESS,1,7.8214,7.6,16,1095,9.1689,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,12,16.0,SUCCESS,1,8.0357,7.8214,16,1125,8.4836,718,
P16,140,0.07194244604316546,104,beta-dhat,beta,0,4.0,SUCCESS,1,7.05,6.7857,14,987,22.6306,718,
P16,140,0.07194244604316546,105,boltz-2.0,root,0,2.0,SUCCESS,1,8.7214,8.4286,17,1221,5.1026,730,
P16,140,0.07194244604316546,104,beta-16.0,beta,9,16.0,SUCCESS,1,7.6214,7.4,15,1067,12.5605,718,
P16,140,0.07194244604316546,105,tree-sph,tree,0,2,SUCCESS,1,7.9643,7.75,16,1115,5.7883,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,2,4.0,SUCCESS,1,7.0429,6.8929,13,986,21.8619,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,13,8.0,SUCCESS,1,7.7643,7.4786,16,1087,9.0255,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,8,16.0,SUCCESS,1,7.7,7.4286,14,1078,14.1291,718,
P16,140,0.07194244604316546,105,tree-sph,tree,1,2,SUCCESS,1,8.4786,8.2714,17,1187,4.9157,730,
P16,140,0.07194244604316546,104,boltz-8.0,root,10,8.0,SUCCESS,1,7.4929,7.25,14,1049,12.719,718,
P16,140,0.07194244604316546,104,beta-16.0,beta,10,16.0,SUCCESS,1,7.9571,7.6,16,1114,12.593,718,
P16,140,0.07194244604316546,104,stock,stock,12,,SUCCESS,1,7.5643,7.3214,15,1059,11.0144,718,
P16,140,0.07194244604316546,104,tree-sph,tree,14,2,SUCCESS,1,7.4214,7.2929,15,1039,8.4209,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,9,8.0,SUCCESS,1,7.6214,7.3214,15,1067,14.3871,718,
P16,140,0.07194244604316546,104,stock,stock,14,,SUCCESS,1,8.0714,7.6857,16,1130,8.9202,718,
P16,140,0.07194244604316546,105,boltz-8.0,root,0,8.0,SUCCESS,1,8.5214,8.1357,17,1193,6.6703,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,5,4.0,SUCCESS,1,7.5429,7.2071,17,1056,19.2133,718,
P16,140,0.07194244604316546,104,beta-dhat,beta,8,4.0,SUCCESS,1,7.1214,6.8357,15,997,15.2995,718,
P16,140,0.07194244604316546,104,boltz-2.0,root,14,2.0,SUCCESS,1,7.9643,7.6714,15,1115,9.1839,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,12,8.0,SUCCESS,1,8.0929,7.8857,16,1133,11.6072,718,
P16,140,0.07194244604316546,105,tree-sph,tree,2,2,SUCCESS,1,8.4429,8.2429,17,1182,5.0424,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,9,4.0,SUCCESS,1,7.5929,7.3714,16,1063,15.9312,718,
P16,140,0.07194244604316546,104,boltz-8.0,root,14,8.0,SUCCESS,1,7.9786,7.7143,15,1117,10.4862,718,
P16,140,0.07194244604316546,105,beta-16.0,beta,0,16.0,SUCCESS,1,8.1143,7.7786,16,1136,8.5054,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,11,4.0,SUCCESS,1,7.0929,6.8929,14,993,13.6145,718,
P16,140,0.07194244604316546,105,boltz-8.0,root,1,8.0,SUCCESS,1,8.2071,7.8929,16,1149,7.4252,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,3,2.0,SUCCESS,1,8.5429,8.1071,16,1196,5.9246,730,
P16,140,0.07194244604316546,105,stock,stock,1,,SUCCESS,1,7.7857,7.4286,15,1090,8.7968,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,14,4.0,SUCCESS,1,7.85,7.4643,16,1099,11.9646,718,
P16,140,0.07194244604316546,104,beta-dhat,beta,12,4.0,SUCCESS,1,7.45,7.1643,15,1043,14.3543,718,
P16,140,0.07194244604316546,105,beta-16.0,beta,1,16.0,SUCCESS,1,8.0571,7.7786,16,1128,9.0644,730,
P16,140,0.07194244604316546,105,tree-sph,tree,3,2,SUCCESS,1,7.4214,7.2571,15,1039,7.8266,730,
P16,140,0.07194244604316546,105,stock,stock,0,,SUCCESS,1,7.5429,7.3571,13,1056,11.9635,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,1,2.0,SUCCESS,1,7.9929,7.6786,17,1119,9.505,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,13,4.0,SUCCESS,1,6.9286,6.7429,14,970,13.3845,718,
P16,140,0.07194244604316546,105,tree-sph,tree,5,2,SUCCESS,1,8.5071,8.2357,19,1191,5.9496,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,2,4.0,SUCCESS,1,8.0071,7.6571,15,1121,9.2071,730,
P16,140,0.07194244604316546,105,stock,stock,6,,SUCCESS,1,8.6571,8.2357,16,1212,5.7714,730,
P16,140,0.07194244604316546,105,tree-sph,tree,4,2,SUCCESS,1,7.6929,7.5643,15,1077,7.9125,730,
P16,140,0.07194244604316546,105,tree-sph,tree,6,2,SUCCESS,1,7.6214,7.4071,16,1067,5.9746,730,
P16,140,0.07194244604316546,105,stock,stock,5,,SUCCESS,1,7.9857,7.7357,16,1118,7.4436,730,
P16,140,0.07194244604316546,105,tree-sph,tree,7,2,SUCCESS,1,8.1357,7.9857,17,1139,5.9137,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,3,4.0,SUCCESS,1,7.9357,7.5786,16,1111,9.3427,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,6,2.0,SUCCESS,1,8.1571,7.7429,15,1142,7.0626,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,2,2.0,SUCCESS,1,7.3286,7.1357,14,1026,11.6558,730,
P16,140,0.07194244604316546,105,stock,stock,3,,SUCCESS,1,8.2071,7.9286,17,1149,11.2301,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,5,2.0,SUCCESS,1,8.1286,7.8714,15,1138,8.8892,730,
P16,140,0.07194244604316546,105,stock,stock,4,,SUCCESS,1,7.9571,7.75,15,1114,10.7487,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,2,8.0,SUCCESS,1,8.05,7.7429,15,1127,12.797,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,6,8.0,SUCCESS,1,8.5786,8.1071,17,1201,8.4256,730,
P16,140,0.07194244604316546,105,stock,stock,7,,SUCCESS,1,8.0929,7.8571,16,1133,8.6489,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,1,4.0,SUCCESS,1,7.6357,7.4,16,1069,13.7996,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,4,8.0,SUCCESS,1,8.4071,8.15,17,1177,10.6286,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,7,16.0,SUCCESS,1,8.3857,7.95,17,1174,7.1806,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,5,16.0,SUCCESS,1,7.7857,7.5357,17,1090,9.9074,730,
P16,140,0.07194244604316546,105,tree-sph,tree,9,2,SUCCESS,1,8.4786,8.3214,19,1187,5.5919,730,
P16,140,0.07194244604316546,105,tree-sph,tree,8,2,SUCCESS,1,7.8857,7.7286,17,1104,7.2266,730,
P16,140,0.07194244604316546,105,stock,stock,2,,SUCCESS,1,7.7071,7.4143,15,1079,14.8112,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,7,2.0,SUCCESS,1,8.6929,8.2571,18,1217,8.5627,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,6,16.0,SUCCESS,1,8.0786,7.7929,16,1131,10.082,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,10,4.0,SUCCESS,1,7.5071,7.2929,15,1051,23.7299,718,
P16,140,0.07194244604316546,105,beta-16.0,beta,4,16.0,SUCCESS,1,7.6786,7.3071,16,1075,12.242,730,
P16,140,0.07194244604316546,105,stock,stock,8,,SUCCESS,1,8.1071,7.8071,16,1135,9.5519,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,2,16.0,SUCCESS,1,6.9643,6.7643,14,975,16.1912,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,5,8.0,SUCCESS,1,7.8357,7.5429,16,1097,12.888,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,8,2.0,SUCCESS,1,7.7643,7.4429,16,1087,9.6881,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,3,16.0,SUCCESS,1,7.8571,7.5714,14,1100,15.7209,730,
P16,140,0.07194244604316546,105,tree-sph,tree,10,2,SUCCESS,1,8.0071,7.7714,17,1121,7.2242,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,8,16.0,SUCCESS,1,7.8643,7.6,16,1101,9.441,730,
P16,140,0.07194244604316546,105,stock,stock,10,,SUCCESS,1,8.0286,7.7214,17,1124,7.9506,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,8,8.0,SUCCESS,1,7.8357,7.5929,14,1097,10.3637,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,10,2.0,SUCCESS,1,8.3643,8.0714,16,1171,8.8576,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,11,16.0,SUCCESS,1,8.6857,8.2643,18,1216,6.5251,730,
P16,140,0.07194244604316546,105,stock,stock,12,,SUCCESS,1,8.5857,8.1714,17,1202,6.2331,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,6,4.0,SUCCESS,1,7.5429,7.3071,15,1056,14.942,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,7,8.0,SUCCESS,1,7.9643,7.7214,14,1115,13.6029,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,5,4.0,SUCCESS,1,7.7786,7.4214,16,1089,15.9021,730,
P16,140,0.07194244604316546,105,tree-sph,tree,12,2,SUCCESS,1,8.1929,7.9929,17,1147,6.5202,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,11,2.0,SUCCESS,1,8.1786,7.7643,16,1145,8.2363,730,
P16,140,0.07194244604316546,105,tree-sph,tree,13,2,SUCCESS,1,8.0429,7.9071,15,1126,6.0125,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,9,16.0,SUCCESS,1,7.9714,7.6929,16,1116,11.1774,730,
P16,140,0.07194244604316546,105,stock,stock,11,,SUCCESS,1,8.4214,8.1643,18,1179,9.3178,730,
P16,140,0.07194244604316546,105,stock,stock,14,,SUCCESS,1,8.7571,8.3857,18,1226,5.5666,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,10,8.0,SUCCESS,1,8.1571,7.8643,15,1142,10.2355,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,13,8.0,SUCCESS,1,8.3071,7.9571,17,1163,6.8021,730,
P16,140,0.07194244604316546,105,tree-sph,tree,11,2,SUCCESS,1,7.6857,7.55,15,1076,9.783,730,
P16,140,0.07194244604316546,105,stock,stock,13,,SUCCESS,1,8.5071,8.2714,17,1191,7.3179,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,11,8.0,SUCCESS,1,7.7571,7.5786,16,1086,9.2577,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,8,4.0,SUCCESS,1,7.3929,7.2286,14,1035,13.325,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,3,8.0,SUCCESS,1,7.2643,7.0571,14,1017,20.686,730,
P16,140,0.07194244604316546,105,tree-sph,tree,14,2,SUCCESS,1,8.0071,7.8786,17,1121,6.0901,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,9,8.0,SUCCESS,1,7.6286,7.3643,15,1068,13.8871,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,7,4.0,SUCCESS,1,7.65,7.4286,16,1071,16.3306,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,4,2.0,SUCCESS,1,7.6286,7.4214,15,1068,20.4287,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,9,2.0,SUCCESS,1,7.6,7.3929,15,1064,14.5659,730,
P16,140,0.07194244604316546,105,stock,stock,9,,SUCCESS,1,7.7571,7.5286,16,1086,14.7388,730,
P16,180,0.055865921787709494,101,tree-sph,tree,0,2,SUCCESS,1,10.7556,10.4889,25,1936,5.9595,911,
P16,140,0.07194244604316546,105,boltz-2.0,root,12,2.0,SUCCESS,1,7.9357,7.6714,16,1111,10.1073,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,13,16.0,SUCCESS,1,7.9214,7.65,14,1109,9.0527,730,
P16,140,0.07194244604316546,105,boltz-8.0,root,12,8.0,SUCCESS,1,8.1786,7.9214,16,1145,11.0837,730,
P16,180,0.055865921787709494,101,stock,stock,0,,SUCCESS,1,11.2389,10.6333,23,2023,7.1472,911,
P16,140,0.07194244604316546,105,beta-16.0,beta,10,16.0,SUCCESS,1,7.7571,7.5071,15,1086,13.8377,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,12,4.0,SUCCESS,1,7.7643,7.4571,15,1087,11.9781,730,
P16,180,0.055865921787709494,101,boltz-2.0,root,0,2.0,SUCCESS,1,9.6833,9.3833,20,1743,8.407,911,
P16,140,0.07194244604316546,105,boltz-8.0,root,14,8.0,SUCCESS,1,7.7786,7.55,15,1089,10.2799,730,
P16,140,0.07194244604316546,105,beta-16.0,beta,14,16.0,SUCCESS,1,7.9929,7.6643,15,1119,10.1179,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,14,4.0,SUCCESS,1,8.0357,7.7286,15,1125,10.2513,730,
P16,140,0.07194244604316546,104,beta-dhat,beta,6,4.0,SUCCESS,1,7.5,7.1786,16,1050,40.5521,718,
P16,140,0.07194244604316546,105,beta-16.0,beta,12,16.0,SUCCESS,1,8.15,7.8571,16,1141,14.368,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,11,4.0,SUCCESS,1,7.8357,7.5929,16,1097,15.7408,730,
P16,180,0.055865921787709494,101,tree-sph,tree,4,2,SUCCESS,1,10.0833,9.8167,22,1815,6.6726,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,2,16.0,SUCCESS,1,10.3278,9.9056,23,1859,8.4281,911,
P16,180,0.055865921787709494,101,stock,stock,4,,SUCCESS,1,11.5778,10.9889,25,2084,6.9801,911,
P16,140,0.07194244604316546,105,beta-dhat,beta,9,4.0,SUCCESS,1,7.2214,7.0214,15,1011,20.7837,730,
P16,180,0.055865921787709494,101,boltz-8.0,root,1,8.0,SUCCESS,1,9.7556,9.3833,21,1756,10.8552,911,
P16,140,0.07194244604316546,105,beta-dhat,beta,0,4.0,SUCCESS,1,7.9786,7.5929,17,1117,32.9562,730,
P16,140,0.07194244604316546,105,beta-dhat,beta,10,4.0,SUCCESS,1,7.6929,7.4357,15,1077,20.3689,730,
P16,140,0.07194244604316546,105,boltz-2.0,root,13,2.0,SUCCESS,1,7.6643,7.4786,15,1073,17.1551,730,
P16,180,0.055865921787709494,101,tree-sph,tree,3,2,SUCCESS,1,9.9333,9.7444,22,1788,10.1894,911,
P16,140,0.07194244604316546,105,boltz-2.0,root,14,2.0,SUCCESS,1,7.5357,7.2429,14,1055,15.4005,730,
P16,140,0.07194244604316546,103,beta-dhat,beta,11,4.0,SUCCESS,1,7.0214,6.8214,14,983,57.3772,689,
P16,180,0.055865921787709494,101,tree-sph,tree,1,2,SUCCESS,1,9.3611,9.1222,19,1685,12.9332,911,
P16,180,0.055865921787709494,101,tree-sph,tree,2,2,SUCCESS,1,8.9611,8.7556,19,1613,12.6386,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,4,16.0,SUCCESS,1,9.95,9.55,21,1791,10.0679,911,
P16,140,0.07194244604316546,105,beta-dhat,beta,13,4.0,SUCCESS,1,7.7929,7.6,16,1091,18.1767,730,
P16,180,0.055865921787709494,101,tree-sph,tree,5,2,SUCCESS,1,9.6889,9.4111,23,1744,9.6104,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,3,8.0,SUCCESS,1,9.4833,9.1278,19,1707,11.8743,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,1,16.0,SUCCESS,1,9.3667,9.0222,19,1686,14.054,911,
P16,140,0.07194244604316546,105,beta-dhat,beta,4,4.0,SUCCESS,1,7.5,7.25,14,1050,31.3198,730,
P16,180,0.055865921787709494,101,stock,stock,1,,SUCCESS,1,8.9667,8.6556,20,1614,16.0107,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,3,16.0,SUCCESS,1,9.8722,9.4611,22,1777,13.6009,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,5,2.0,SUCCESS,1,9.7667,9.3222,21,1758,10.9168,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,0,8.0,SUCCESS,1,9.3722,8.9889,20,1687,17.3256,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,1,2.0,SUCCESS,1,9.1278,8.8,18,1643,16.4639,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,2,8.0,SUCCESS,1,9.2611,8.9667,20,1667,15.4651,911,
P16,180,0.055865921787709494,101,stock,stock,5,,SUCCESS,1,9.6,9.1833,21,1728,13.0085,911,
P16,180,0.055865921787709494,101,stock,stock,2,,SUCCESS,1,8.8,8.4944,18,1584,16.3263,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,4,8.0,SUCCESS,1,9.3778,9.0056,20,1688,13.5494,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,7,16.0,SUCCESS,1,10.7722,10.2889,23,1939,6.8473,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,4,2.0,SUCCESS,1,9.3222,8.9444,20,1678,14.8586,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,6,2.0,SUCCESS,1,10.6667,10.1778,22,1920,10.8318,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,5,8.0,SUCCESS,1,9.3556,9.0222,21,1684,13.4992,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,3,2.0,SUCCESS,1,9.3833,9.0389,19,1689,16.5207,911,
P16,180,0.055865921787709494,101,tree-sph,tree,7,2,SUCCESS,1,9.5167,9.3167,21,1713,9.0053,911,
P16,180,0.055865921787709494,101,stock,stock,9,,SUCCESS,1,11.4556,10.7389,25,2062,6.1511,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,7,8.0,SUCCESS,1,10.4278,9.9556,21,1877,9.3328,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,6,8.0,SUCCESS,1,9.9667,9.5389,20,1794,11.9023,911,
P16,180,0.055865921787709494,101,tree-sph,tree,6,2,SUCCESS,1,9.3056,9.0778,20,1675,13.2858,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,7,2.0,SUCCESS,1,9.8056,9.35,20,1765,11.0498,911,
P16,180,0.055865921787709494,101,stock,stock,7,,SUCCESS,1,9.5944,9.1056,20,1727,12.5746,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,2,2.0,SUCCESS,1,9.2389,8.8778,19,1663,20.3709,911,
P16,180,0.055865921787709494,101,tree-sph,tree,10,2,SUCCESS,1,10.6,10.3278,25,1908,6.7167,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,0,16.0,SUCCESS,1,9.0278,8.7222,19,1625,22.4056,911,
P16,180,0.055865921787709494,101,stock,stock,10,,SUCCESS,1,10.6889,10.15,24,1924,8.2537,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,9,8.0,SUCCESS,1,11.0278,10.5056,24,1985,8.8872,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,10,2.0,SUCCESS,1,10.7389,10.2,24,1933,7.1895,911,
P16,180,0.055865921787709494,101,stock,stock,6,,SUCCESS,1,9.7,9.35,20,1746,16.3322,911,
P16,180,0.055865921787709494,101,stock,stock,3,,SUCCESS,1,9.0778,8.7444,19,1634,21.3983,911,
P16,180,0.055865921787709494,101,tree-sph,tree,8,2,SUCCESS,1,9.7222,9.5278,21,1750,11.3544,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,8,8.0,SUCCESS,1,9.8833,9.5,21,1779,11.6334,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,5,16.0,SUCCESS,1,9.4111,9.0667,18,1694,18.7971,911,
P16,180,0.055865921787709494,101,tree-sph,tree,11,2,SUCCESS,1,9.9,9.7056,21,1782,7.4459,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,6,16.0,SUCCESS,1,9.6833,9.3222,22,1743,16.2512,911,
P16,180,0.055865921787709494,101,stock,stock,11,,SUCCESS,1,10.8944,10.3111,25,1961,7.9958,911,
P16,180,0.055865921787709494,101,stock,stock,8,,SUCCESS,1,9.4056,9.0444,20,1693,13.4822,911,
P16,180,0.055865921787709494,101,tree-sph,tree,9,2,SUCCESS,1,9.9111,9.7389,22,1784,11.4534,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,11,2.0,SUCCESS,1,10.0944,9.6056,22,1817,8.1909,911,
P16,180,0.055865921787709494,101,tree-sph,tree,12,2,SUCCESS,1,9.7889,9.55,22,1762,6.984,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,8,16.0,SUCCESS,1,10.0167,9.5833,21,1803,13.2769,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,8,2.0,SUCCESS,1,9.9444,9.6167,21,1790,14.2973,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,10,8.0,SUCCESS,1,10.1167,9.6444,20,1821,10.7653,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,12,16.0,SUCCESS,1,10.4833,9.95,21,1887,7.8297,911,
P16,180,0.055865921787709494,101,tree-sph,tree,13,2,SUCCESS,1,9.4222,9.25,22,1696,8.8541,911,
P16,180,0.055865921787709494,101,beta-dhat,beta,0,4.0,SUCCESS,1,8.5389,8.1611,18,1537,28.9555,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,11,8.0,SUCCESS,1,9.3222,8.9722,19,1678,12.1542,911,
P16,180,0.055865921787709494,101,boltz-2.0,root,9,2.0,SUCCESS,1,9.2611,8.8722,19,1667,15.7111,911,
P16,180,0.055865921787709494,102,tree-sph,tree,0,2,SUCCESS,1,9.9444,9.7389,23,1790,6.6085,877,
P16,180,0.055865921787709494,101,stock,stock,13,,SUCCESS,1,9.7278,9.3722,22,1751,10.699,911,
P16,180,0.055865921787709494,101,boltz-8.0,root,12,8.0,SUCCESS,1,9.5722,9.2389,19,1723,12.3773,911,
P16,180,0.055865921787709494,101,tree-sph,tree,14,2,SUCCESS,1,9.9944,9.7222,22,1799,9.3493,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,9,16.0,SUCCESS,1,9.5611,9.2611,20,1721,17.5033,911,
P16,180,0.055865921787709494,102,tree-sph,tree,2,2,SUCCESS,1,10.6278,10.3056,25,1913,6.1351,877,
P16,180,0.055865921787709494,101,boltz-8.0,root,14,8.0,SUCCESS,1,10.1667,9.7556,21,1830,10.0232,911,
P16,180,0.055865921787709494,101,beta-dhat,beta,5,4.0,SUCCESS,1,9.0389,8.6333,22,1627,26.8214,911,
P16,180,0.055865921787709494,102,stock,stock,1,,SUCCESS,1,9.5278,9.1222,21,1715,8.6078,877,
P16,180,0.055865921787709494,101,boltz-2.0,root,12,2.0,SUCCESS,1,9.6444,9.2833,22,1736,14.7942,911,
P16,180,0.055865921787709494,102,stock,stock,2,,SUCCESS,1,9.6944,9.2778,22,1745,8.2377,877,
P16,180,0.055865921787709494,102,tree-sph,tree,1,2,SUCCESS,1,9.1,8.85,21,1638,9.9561,877,
P16,180,0.055865921787709494,101,boltz-2.0,root,13,2.0,SUCCESS,1,9.4,9.0333,20,1692,14.2104,911,
P16,180,0.055865921787709494,102,boltz-2.0,root,0,2.0,SUCCESS,1,9.5278,9.1278,21,1715,11.4451,877,
