topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
P16,100,0.2,901,14,race8-par,SUCCESS,1,8.36,8.36,10,836,60.1524,template[0]@template,941,,"{""final_survivor"":6,""elapsed_s"":60.152,""arms"":{""0"":[""template"",""floor"",8.36],""1"":[""mm"",""dropped:r2"",10.01],""2"":[""mm"",""dropped:r1"",10.54],""3"":[""mm"",""dropped:r1"",10.57],""4"":[""mm"",""dropped:r1"",10.87],""5"":[""cuthill"",""dropped:r2"",9.49],""6"":[""clmm"",""final"",8.58],""7"":[""clmm-core"",""dropped:r3"",8.74]}}"
P16,100,0.2,901,13,race8-seq,SUCCESS,1,8.36,8.36,10,836,60.2999,template[0]@template,941,,"{""final_survivor"":7,""elapsed_s"":60.3,""arms"":{""0"":[""template"",""floor"",8.36],""1"":[""mm"",""dropped:r1"",10.74],""2"":[""mm"",""dropped:r1"",10.3],""3"":[""mm"",""dropped:r2"",9.61],""4"":[""mm"",""dropped:r1"",11.46],""5"":[""cuthill"",""dropped:r3"",9.39],""6"":[""clmm"",""dropped:r2"",9.71],""7"":[""clmm-core"",""final"",8.58]}}"
P16,100,0.2,901,13,bestof8-seq,SUCCESS,1,9.2,8.81,16,920,60.0708,mm[run0],941,,"{""per_run_s"":7.5,""accs"":[9.2,10.21,9.95,9.46,9.66,10.05,10.01,10.69]}"
P16,100,0.2,901,13,bestof8-par,SUCCESS,1,8.88,8.64,15,888,22.9914,mm[run0],941,,"{""per_run_s"":60.0,""accs"":[8.88,9.42,9.95,9.01,9.36,10.05,9.46,9.25],""used_s"":[15.0,13.2,7.8,15.7,13.8,10.5,16.9,23.0]}"
P16,100,0.2,901,13,race8-par,SUCCESS,1,8.36,8.36,10,836,60.098,template[0]@template,941,,"{""final_survivor"":7,""elapsed_s"":60.098,""arms"":{""0"":[""template"",""floor"",8.36],""1"":[""mm"",""dropped:r1"",10.74],""2"":[""mm"",""dropped:r1"",10.46],""3"":[""mm"",""dropped:r3"",9.45],""4"":[""mm"",""dropped:r1"",11.46],""5"":[""cuthill"",""dropped:r2"",9.65],""6"":[""clmm"",""dropped:r2"",9.71],""7"":[""clmm-core"",""final"",8.45]}}"
P16,100,0.2,901,11,race8-seq,SUCCESS,1,8.36,8.36,10,836,59.9644,template[0]@template,941,,"{""final_survivor"":7,""elapsed_s"":59.964,""arms"":{""0"":[""template"",""floor"",8.36],""1"":[""mm"",""dropped:r1"",10.33],""2"":[""mm"",""dropped:r2"",10.15],""3"":[""mm"",""dropped:r1"",10.9],""4"":[""mm"",""dropped:r1"",10.36],""5"":[""cuthill"",""dropped:r2"",9.31],""6"":[""clmm"",""dropped:r3"",8.75],""7"":[""clmm-core"",""final"",8.63]}}"
P16,100,0.2,901,11,bestof8-seq,SUCCESS,1,9.21,8.77,16,921,59.8471,mm[run2],941,,"{""per_run_s"":7.5,""accs"":[10.55,10.2,9.21,9.66,10.18,10.32,10.16,10.28]}"
P16,100,0.2,901,11,bestof8-par,SUCCESS,1,9.03,8.62,15,903,25.9859,mm[run2],941,,"{""per_run_s"":60.0,""accs"":[10.55,10.2,9.03,9.31,9.25,9.2,10.16,10.28],""used_s"":[9.6,7.3,13.3,20.0,26.0,22.0,10.2,7.9]}"
P16,100,0.2,901,11,race8-par,SUCCESS,1,8.36,8.36,10,836,60.2112,template[0]@template,941,,"{""final_survivor"":7,""elapsed_s"":60.211,""arms"":{""0"":[""template"",""floor"",8.36],""1"":[""mm"",""dropped:r1"",10.33],""2"":[""mm"",""dropped:r2"",10.15],""3"":[""mm"",""dropped:r1"",11.34],""4"":[""mm"",""dropped:r1"",10.47],""5"":[""cuthill"",""dropped:r2"",9.31],""6"":[""clmm"",""dropped:r3"",8.75],""7"":[""clmm-core"",""final"",8.56]}}"
P16,100,0.2,902,10,race8-seq,SUCCESS,1,8.39,8.39,10,839,60.2206,template[0]@template,1021,,"{""final_survivor"":7,""elapsed_s"":60.22,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",11.46],""2"":[""mm"",""dropped:r2"",10.62],""3"":[""mm"",""dropped:r1"",11.24],""4"":[""mm"",""dropped:r1"",10.9],""5"":[""cuthill"",""dropped:r2"",10.28],""6"":[""clmm"",""dropped:r3"",8.94],""7"":[""clmm-core"",""final"",8.9]}}"
P16,100,0.2,902,10,bestof8-seq,SUCCESS,1,10.43,9.99,17,1043,60.0292,mm[run5],1021,,"{""per_run_s"":7.5,""accs"":[10.6,10.47,10.55,10.64,10.44,10.43,10.5,10.52]}"
P16,100,0.2,902,10,bestof8-par,SUCCESS,1,9.55,9.18,15,955,23.2278,mm[run6],1021,,"{""per_run_s"":60.0,""accs"":[9.79,9.91,10.55,10.19,10.44,10.43,9.55,9.77],""used_s"":[23.2,14.7,9.4,13.3,8.2,6.9,23.0,18.5]}"
P16,100,0.2,902,10,race8-par,SUCCESS,1,8.39,8.39,10,839,60.3586,template[0]@template,1021,,"{""final_survivor"":7,""elapsed_s"":60.358,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",11.46],""2"":[""mm"",""dropped:r2"",10.62],""3"":[""mm"",""dropped:r1"",11.24],""4"":[""mm"",""dropped:r1"",10.9],""5"":[""cuthill"",""dropped:r2"",10.28],""6"":[""clmm"",""dropped:r3"",8.93],""7"":[""clmm-core"",""final"",8.88]}}"
P16,100,0.2,902,11,race8-seq,SUCCESS,1,8.39,8.39,10,839,60.026,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.026,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r2"",10.4],""2"":[""mm"",""dropped:r1"",11.63],""3"":[""mm"",""dropped:r1"",11.31],""4"":[""mm"",""dropped:r1"",11.01],""5"":[""cuthill"",""dropped:r2"",9.86],""6"":[""clmm"",""final"",8.89],""7"":[""clmm-core"",""dropped:r3"",9.17]}}"
P16,100,0.2,902,11,bestof8-seq,SUCCESS,1,9.89,9.42,16,989,60.2816,mm[run6],1021,,"{""per_run_s"":7.5,""accs"":[10.42,10.7,10.7,10.05,10.39,10.85,9.89,10.66]}"
P16,100,0.2,902,11,bestof8-par,SUCCESS,1,9.13,8.83,15,913,25.2026,mm[run0],1021,,"{""per_run_s"":60.0,""accs"":[9.13,10.18,10.7,9.49,10.39,9.47,9.59,9.38],""used_s"":[25.2,15.4,7.0,13.4,10.8,17.0,15.7,22.8]}"
P16,100,0.2,902,11,race8-par,SUCCESS,1,8.39,8.39,10,839,60.0504,template[0]@template,1021,,"{""final_survivor"":7,""elapsed_s"":60.05,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r2"",10.4],""2"":[""mm"",""dropped:r1"",11.63],""3"":[""mm"",""dropped:r1"",11.31],""4"":[""mm"",""dropped:r1"",11.31],""5"":[""cuthill"",""dropped:r2"",9.91],""6"":[""clmm"",""dropped:r3"",8.89],""7"":[""clmm-core"",""final"",8.77]}}"
P16,100,0.2,902,12,race8-seq,SUCCESS,1,8.39,8.39,10,839,60.2953,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.295,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r2"",10.16],""2"":[""mm"",""dropped:r1"",11.61],""3"":[""mm"",""dropped:r1"",11.61],""4"":[""mm"",""dropped:r1"",11.41],""5"":[""cuthill"",""dropped:r2"",9.25],""6"":[""clmm"",""final"",8.82],""7"":[""clmm-core"",""dropped:r3"",8.89]}}"
P16,100,0.2,902,12,bestof8-seq,SUCCESS,1,9.9,9.42,18,990,60.0122,mm[run7],1021,,"{""per_run_s"":7.5,""accs"":[10.35,10.12,10.75,10.3,10.52,10.59,10.31,9.9]}"
P16,100,0.2,902,12,bestof8-par,SUCCESS,1,9.29,8.88,15,929,22.0591,mm[run7],1021,,"{""per_run_s"":60.0,""accs"":[10.35,9.79,10.39,9.71,9.92,9.77,10.31,9.29],""used_s"":[10.8,16.7,12.4,19.2,18.1,22.0,10.1,20.9]}"
P16,100,0.2,902,12,race8-par,SUCCESS,1,8.39,8.39,10,839,60.3055,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.305,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r2"",10.18],""2"":[""mm"",""dropped:r1"",11.61],""3"":[""mm"",""dropped:r1"",11.47],""4"":[""mm"",""dropped:r1"",12.13],""5"":[""cuthill"",""dropped:r2"",10.22],""6"":[""clmm"",""final"",8.82],""7"":[""clmm-core"",""dropped:r3"",8.89]}}"
P16,100,0.2,902,14,race8-seq,SUCCESS,1,8.39,8.39,10,839,60.1762,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.176,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",11.01],""2"":[""mm"",""dropped:r1"",11.53],""3"":[""mm"",""dropped:r2"",10.89],""4"":[""mm"",""dropped:r1"",11.47],""5"":[""cuthill"",""dropped:r2"",10.02],""6"":[""clmm"",""final"",8.72],""7"":[""clmm-core"",""dropped:r3"",8.9]}}"
P16,100,0.2,902,14,bestof8-seq,SUCCESS,1,10.01,9.58,18,1001,60.28,mm[run2],1021,,"{""per_run_s"":7.5,""accs"":[10.11,10.2,10.01,10.22,10.15,10.27,10.71,10.64]}"
P16,100,0.2,902,14,bestof8-par,SUCCESS,1,9.27,9.0,14,927,20.8883,mm[run7],1021,,"{""per_run_s"":60.0,""accs"":[10.19,9.62,9.55,10.22,9.83,9.82,10.71,9.27],""used_s"":[13.7,18.8,18.0,10.6,14.2,18.8,9.8,20.9]}"
P16,100,0.2,902,14,race8-par,SUCCESS,1,8.39,8.39,10,839,60.1332,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.133,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",11.01],""2"":[""mm"",""dropped:r1"",11.53],""3"":[""mm"",""dropped:r2"",10.89],""4"":[""mm"",""dropped:r1"",11.43],""5"":[""cuthill"",""dropped:r2"",10.02],""6"":[""clmm"",""final"",8.72],""7"":[""clmm-core"",""dropped:r3"",8.87]}}"
P16,100,0.2,902,13,race8-seq,SUCCESS,1,8.39,8.39,10,839,60.1524,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.152,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",12.41],""2"":[""mm"",""dropped:r1"",10.66],""3"":[""mm"",""dropped:r2"",10.09],""4"":[""mm"",""dropped:r1"",10.75],""5"":[""cuthill"",""dropped:r2"",9.92],""6"":[""clmm"",""final"",8.77],""7"":[""clmm-core"",""dropped:r3"",8.78]}}"
P16,100,0.2,902,13,bestof8-seq,SUCCESS,1,9.76,9.26,16,976,60.0735,mm[run3],1021,,"{""per_run_s"":7.5,""accs"":[10.41,10.98,10.03,9.76,11.27,10.07,9.94,10.53]}"
P16,100,0.2,902,13,bestof8-par,SUCCESS,1,9.21,8.89,15,921,23.9751,mm[run6],1021,,"{""per_run_s"":60.0,""accs"":[9.87,10.12,9.64,9.57,10.09,9.82,9.21,9.59],""used_s"":[15.6,19.1,13.7,14.2,18.6,15.2,23.9,18.8]}"
P16,100,0.2,902,13,race8-par,SUCCESS,1,8.39,8.39,10,839,60.0899,template[0]@template,1021,,"{""final_survivor"":6,""elapsed_s"":60.089,""arms"":{""0"":[""template"",""floor"",8.39],""1"":[""mm"",""dropped:r1"",12.72],""2"":[""mm"",""dropped:r1"",10.66],""3"":[""mm"",""dropped:r2"",10.25],""4"":[""mm"",""dropped:r1"",10.75],""5"":[""cuthill"",""dropped:r2"",9.92],""6"":[""clmm"",""final"",8.71],""7"":[""clmm-core"",""dropped:r3"",8.78]}}"
P16,100,0.2,903,12,race8-seq,SUCCESS,1,8.5,8.5,10,850,60.2435,template[0]@template,1015,,"{""final_survivor"":6,""elapsed_s"":60.243,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.17],""2"":[""mm"",""dropped:r2"",10.74],""3"":[""mm"",""dropped:r1"",11.92],""4"":[""mm"",""dropped:r1"",11.43],""5"":[""cuthill"",""dropped:r2"",9.18],""6"":[""clmm"",""final"",8.88],""7"":[""clmm-core"",""dropped:r3"",8.95]}}"
P16,100,0.2,903,12,bestof8-seq,SUCCESS,1,10.08,9.65,17,1008,59.497,mm[run0],1015,,"{""per_run_s"":7.5,""accs"":[10.08,10.46,10.67,10.5,10.74,11.6,10.08,11.47]}"
P16,100,0.2,903,12,bestof8-par,SUCCESS,1,9.15,8.76,15,915,18.9426,mm[run6],1015,,"{""per_run_s"":60.0,""accs"":[10.06,10.15,10.67,10.39,10.74,10.57,9.15,11.47],""used_s"":[17.2,13.6,7.4,13.8,9.7,17.4,18.9,7.8]}"
P16,100,0.2,903,12,race8-par,SUCCESS,1,8.5,8.5,10,850,60.0231,template[0]@template,1015,,"{""final_survivor"":6,""elapsed_s"":60.023,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.17],""2"":[""mm"",""dropped:r2"",10.74],""3"":[""mm"",""dropped:r1"",11.92],""4"":[""mm"",""dropped:r1"",11.43],""5"":[""cuthill"",""dropped:r2"",9.38],""6"":[""clmm"",""final"",8.88],""7"":[""clmm-core"",""dropped:r3"",8.9]}}"
P16,100,0.2,903,11,race8-seq,SUCCESS,1,8.5,8.5,10,850,60.1417,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.141,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.87],""2"":[""mm"",""dropped:r1"",11.26],""3"":[""mm"",""dropped:r2"",11.01],""4"":[""mm"",""dropped:r1"",11.5],""5"":[""cuthill"",""dropped:r2"",9.87],""6"":[""clmm"",""dropped:r3"",8.91],""7"":[""clmm-core"",""final"",8.83]}}"
P16,100,0.2,903,11,bestof8-seq,SUCCESS,1,10.03,9.59,18,1003,60.1344,mm[run1],1015,,"{""per_run_s"":7.5,""accs"":[10.34,10.03,10.5,10.36,10.62,10.49,10.54,10.44]}"
P16,100,0.2,903,11,bestof8-par,SUCCESS,1,9.45,9.05,15,945,21.6518,mm[run7],1015,,"{""per_run_s"":60.0,""accs"":[9.51,9.94,9.94,10.27,10.23,9.76,10.23,9.45],""used_s"":[16.8,17.4,21.6,14.2,18.1,15.9,14.7,20.3]}"
P16,100,0.2,903,11,race8-par,SUCCESS,1,8.5,8.5,10,850,60.1154,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.115,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.87],""2"":[""mm"",""dropped:r1"",11.26],""3"":[""mm"",""dropped:r2"",11.01],""4"":[""mm"",""dropped:r1"",12.18],""5"":[""cuthill"",""dropped:r2"",9.93],""6"":[""clmm"",""dropped:r3"",8.91],""7"":[""clmm-core"",""final"",8.83]}}"
P16,100,0.2,903,10,race8-seq,SUCCESS,1,8.5,8.5,10,850,60.0227,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.022,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",10.93],""2"":[""mm"",""dropped:r1"",10.95],""3"":[""mm"",""dropped:r1"",11.12],""4"":[""mm"",""dropped:r2"",10.06],""5"":[""cuthill"",""dropped:r2"",9.81],""6"":[""clmm"",""dropped:r3"",8.77],""7"":[""clmm-core"",""final"",8.67]}}"
P16,100,0.2,903,10,bestof8-seq,SUCCESS,1,9.64,9.24,15,964,60.0793,mm[run3],1015,,"{""per_run_s"":7.5,""accs"":[10.33,10.2,10.46,9.64,9.94,10.32,10.27,11.64]}"
P16,100,0.2,903,10,bestof8-par,SUCCESS,1,9.39,9.0,16,939,25.3918,mm[run5],1015,,"{""per_run_s"":60.0,""accs"":[10.33,9.69,10.37,9.69,9.4,9.39,10.27,10.58],""used_s"":[10.8,22.1,16.2,11.5,14.9,25.4,9.6,16.3]}"
P16,100,0.2,903,10,race8-par,SUCCESS,1,8.5,8.5,10,850,60.1088,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.108,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",10.93],""2"":[""mm"",""dropped:r1"",10.95],""3"":[""mm"",""dropped:r1"",11.12],""4"":[""mm"",""dropped:r2"",10.06],""5"":[""cuthill"",""dropped:r2"",9.81],""6"":[""clmm"",""dropped:r3"",8.77],""7"":[""clmm-core"",""final"",8.67]}}"
P16,100,0.2,903,13,race8-seq,SUCCESS,1,8.5,8.5,10,850,60.096,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.096,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.49],""2"":[""mm"",""dropped:r2"",9.98],""3"":[""mm"",""dropped:r1"",12.32],""4"":[""mm"",""dropped:r1"",11.05],""5"":[""cuthill"",""dropped:r2"",9.72],""6"":[""clmm"",""dropped:r3"",8.77],""7"":[""clmm-core"",""final"",8.74]}}"
P16,100,0.2,903,13,bestof8-seq,SUCCESS,1,9.98,9.57,17,998,58.3151,mm[run0],1015,,"{""per_run_s"":7.5,""accs"":[9.98,10.41,10.32,10.51,10.91,10.31,10.75,10.36]}"
P16,100,0.2,903,13,bestof8-par,SUCCESS,1,9.58,9.26,16,958,22.1786,mm[run0],1015,,"{""per_run_s"":60.0,""accs"":[9.58,10.29,10.32,10.21,10.91,10.02,9.8,9.89],""used_s"":[16.8,15.0,11.6,14.6,5.2,14.9,22.2,15.0]}"
P16,100,0.2,903,13,race8-par,SUCCESS,1,8.5,8.5,10,850,60.2584,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.258,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.49],""2"":[""mm"",""dropped:r2"",9.98],""3"":[""mm"",""dropped:r1"",12.32],""4"":[""mm"",""dropped:r1"",11.05],""5"":[""cuthill"",""dropped:r2"",9.72],""6"":[""clmm"",""dropped:r3"",8.75],""7"":[""clmm-core"",""final"",8.66]}}"
P16,100,0.2,903,14,race8-seq,SUCCESS,1,8.5,8.5,10,850,60.0831,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.083,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.53],""2"":[""mm"",""dropped:r1"",13.05],""3"":[""mm"",""dropped:r2"",10.26],""4"":[""mm"",""dropped:r1"",11.41],""5"":[""cuthill"",""dropped:r2"",10.07],""6"":[""clmm"",""dropped:r3"",8.85],""7"":[""clmm-core"",""final"",8.79]}}"
P16,100,0.2,903,14,bestof8-seq,SUCCESS,1,10.08,9.65,17,1008,60.288,mm[run0],1015,,"{""per_run_s"":7.5,""accs"":[10.08,11.44,10.11,10.54,10.14,10.47,10.5,10.18]}"
P16,100,0.2,903,14,bestof8-par,SUCCESS,1,9.65,9.18,15,965,22.5319,mm[run7],1015,,"{""per_run_s"":60.0,""accs"":[9.97,10.17,9.9,9.85,10.09,9.91,10.13,9.65],""used_s"":[17.2,16.2,14.9,22.5,12.9,20.0,12.7,19.5]}"
P16,100,0.2,903,14,race8-par,SUCCESS,1,8.5,8.5,10,850,60.1949,template[0]@template,1015,,"{""final_survivor"":7,""elapsed_s"":60.195,""arms"":{""0"":[""template"",""floor"",8.5],""1"":[""mm"",""dropped:r1"",11.53],""2"":[""mm"",""dropped:r1"",13.05],""3"":[""mm"",""dropped:r2"",10.26],""4"":[""mm"",""dropped:r1"",11.41],""5"":[""cuthill"",""dropped:r2"",10.16],""6"":[""clmm"",""dropped:r3"",8.85],""7"":[""clmm-core"",""final"",8.75]}}"
P16,100,0.2,904,12,race8-seq,SUCCESS,1,8.45,8.45,10,845,60.1118,template[0]@template,948,,"{""final_survivor"":6,""elapsed_s"":60.112,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",10.8],""2"":[""mm"",""dropped:r1"",10.63],""3"":[""mm"",""dropped:r1"",10.56],""4"":[""mm"",""dropped:r2"",9.91],""5"":[""cuthill"",""dropped:r2"",8.94],""6"":[""clmm"",""final"",8.6],""7"":[""clmm-core"",""dropped:r3"",8.75]}}"
P16,100,0.2,904,12,bestof8-seq,SUCCESS,1,9.5,9.1,15,950,58.6592,mm[run1],948,,"{""per_run_s"":7.5,""accs"":[9.79,9.5,10.3,9.82,9.88,10.08,10.0,10.73]}"
P16,100,0.2,904,12,bestof8-par,SUCCESS,1,9.43,9.06,15,943,13.5715,mm[run1],948,,"{""per_run_s"":60.0,""accs"":[9.79,9.43,10.3,9.82,9.88,10.03,9.76,10.73],""used_s"":[11.0,12.7,8.5,8.8,7.4,13.5,13.5,6.2]}"
P16,100,0.2,904,12,race8-par,SUCCESS,1,8.45,8.45,10,845,60.2189,template[0]@template,948,,"{""final_survivor"":6,""elapsed_s"":60.218,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",10.8],""2"":[""mm"",""dropped:r1"",10.63],""3"":[""mm"",""dropped:r1"",10.74],""4"":[""mm"",""dropped:r2"",9.91],""5"":[""cuthill"",""dropped:r2"",8.94],""6"":[""clmm"",""final"",8.56],""7"":[""clmm-core"",""dropped:r3"",8.75]}}"
P16,100,0.2,904,10,race8-seq,SUCCESS,1,8.45,8.45,10,845,60.2345,template[0]@template,948,,"{""final_survivor"":6,""elapsed_s"":60.234,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",11.5],""2"":[""mm"",""dropped:r1"",11.17],""3"":[""mm"",""dropped:r2"",9.94],""4"":[""mm"",""dropped:r1"",10.47],""5"":[""cuthill"",""dropped:r2"",9.43],""6"":[""clmm"",""final"",8.64],""7"":[""clmm-core"",""dropped:r3"",9.14]}}"
P16,100,0.2,904,10,bestof8-seq,SUCCESS,1,9.53,9.07,17,953,60.1463,mm[run7],948,,"{""per_run_s"":7.5,""accs"":[9.81,9.92,9.79,10.33,10.16,9.65,10.99,9.53]}"
P16,100,0.2,904,10,bestof8-par,SUCCESS,1,9.11,8.74,15,911,18.2503,mm[run7],948,,"{""per_run_s"":60.0,""accs"":[9.31,9.92,9.6,10.33,10.16,9.65,10.99,9.11],""used_s"":[13.1,11.1,16.3,7.2,10.0,10.4,7.7,18.2]}"
P16,100,0.2,904,10,race8-par,SUCCESS,1,8.45,8.45,10,845,59.9845,template[0]@template,948,,"{""final_survivor"":6,""elapsed_s"":59.984,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",11.5],""2"":[""mm"",""dropped:r1"",11.17],""3"":[""mm"",""dropped:r2"",9.94],""4"":[""mm"",""dropped:r1"",10.47],""5"":[""cuthill"",""dropped:r2"",9.35],""6"":[""clmm"",""final"",8.64],""7"":[""clmm-core"",""dropped:r3"",8.77]}}"
