topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
P16,100,0.2,101,1,race8-seq,SUCCESS,1,8.38,8.38,10,838,60.174,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.174,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",11.5],""2"":[""mm"",""dropped:r1"",12.24],""3"":[""mm"",""dropped:r1"",11.35],""4"":[""mm"",""dropped:r2"",10.14],""5"":[""cuthill"",""dropped:r2"",10.2],""6"":[""clmm"",""dropped:r3"",8.9],""7"":[""clmm-core"",""final"",8.69]}}"
P16,100,0.2,101,1,bestof8-seq,SUCCESS,1,9.75,9.37,16,975,60.0335,mm[run0],989,,"{""per_run_s"":7.5,""accs"":[9.75,10.39,9.98,10.25,9.83,10.32,10.35,10.47]}"
P16,100,0.2,101,1,bestof8-par,SUCCESS,1,9.34,8.97,15,934,17.8059,mm[run0],989,,"{""per_run_s"":60.0,""accs"":[9.34,10.39,9.98,9.91,9.62,9.78,9.39,9.9],""used_s"":[17.8,10.2,10.6,14.2,12.7,15.4,17.1,15.5]}"
P16,100,0.2,101,1,race8-par,SUCCESS,1,8.38,8.38,10,838,60.2249,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.225,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",11.36],""2"":[""mm"",""dropped:r1"",12.79],""3"":[""mm"",""dropped:r1"",11.47],""4"":[""mm"",""dropped:r2"",10.05],""5"":[""cuthill"",""dropped:r2"",10.2],""6"":[""clmm"",""dropped:r3"",8.79],""7"":[""clmm-core"",""final"",8.68]}}"
P16,100,0.2,101,4,race8-seq,SUCCESS,1,8.38,8.38,10,838,60.1138,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.113,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r2"",10.8],""2"":[""mm"",""dropped:r1"",10.87],""3"":[""mm"",""dropped:r1"",12.55],""4"":[""mm"",""dropped:r1"",11.08],""5"":[""cuthill"",""dropped:r2"",9.7],""6"":[""clmm"",""dropped:r3"",8.79],""7"":[""clmm-core"",""final"",8.71]}}"
P16,100,0.2,101,4,bestof8-seq,SUCCESS,1,10.06,9.66,16,1006,60.392,mm[run6],989,,"{""per_run_s"":7.5,""accs"":[10.34,10.44,10.36,10.07,10.5,10.22,10.06,10.47]}"
P16,100,0.2,101,4,bestof8-par,SUCCESS,1,9.36,8.97,15,936,18.3368,mm[run5],989,,"{""per_run_s"":60.0,""accs"":[9.44,9.86,9.63,9.82,10.5,9.36,9.63,10.1],""used_s"":[17.7,15.4,16.8,14.4,8.7,16.2,18.3,13.8]}"
P16,100,0.2,101,4,race8-par,SUCCESS,1,8.38,8.38,10,838,60.2451,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.245,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r2"",10.8],""2"":[""mm"",""dropped:r1"",10.87],""3"":[""mm"",""dropped:r1"",12.55],""4"":[""mm"",""dropped:r1"",11.08],""5"":[""cuthill"",""dropped:r2"",9.64],""6"":[""clmm"",""dropped:r3"",8.79],""7"":[""clmm-core"",""final"",8.69]}}"
P16,100,0.2,101,3,race8-seq,SUCCESS,1,8.38,8.38,10,838,60.1548,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.155,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",12.62],""2"":[""mm"",""dropped:r1"",12.13],""3"":[""mm"",""dropped:r2"",10.69],""4"":[""mm"",""dropped:r1"",11.57],""5"":[""cuthill"",""dropped:r2"",10.15],""6"":[""clmm"",""final"",8.73],""7"":[""clmm-core"",""dropped:r3"",9.11]}}"
P16,100,0.2,101,3,bestof8-seq,SUCCESS,1,9.92,9.32,16,992,60.3151,mm[run0],989,,"{""per_run_s"":7.5,""accs"":[9.92,10.38,10.35,10.42,10.68,10.4,9.92,10.85]}"
P16,100,0.2,101,3,bestof8-par,SUCCESS,1,9.41,8.98,16,941,19.1562,mm[run5],989,,"{""per_run_s"":60.0,""accs"":[9.92,9.78,9.84,9.42,9.74,9.41,9.87,9.43],""used_s"":[12.7,16.1,15.3,17.2,15.7,17.3,14.8,19.1]}"
P16,100,0.2,101,3,race8-par,SUCCESS,1,8.38,8.38,10,838,60.2151,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.215,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",12.62],""2"":[""mm"",""dropped:r1"",12.13],""3"":[""mm"",""dropped:r2"",10.69],""4"":[""mm"",""dropped:r1"",11.57],""5"":[""cuthill"",""dropped:r2"",10.1],""6"":[""clmm"",""final"",8.72],""7"":[""clmm-core"",""dropped:r3"",9.11]}}"
P16,100,0.2,101,0,race8-seq,SUCCESS,1,8.38,8.38,10,838,60.3237,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.323,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",13.75],""2"":[""mm"",""dropped:r2"",10.4],""3"":[""mm"",""dropped:r1"",13.76],""4"":[""mm"",""dropped:r1"",12.24],""5"":[""cuthill"",""dropped:r2"",9.51],""6"":[""clmm"",""final"",8.66],""7"":[""clmm-core"",""dropped:r3"",8.7]}}"
P16,100,0.2,101,0,bestof8-seq,SUCCESS,1,9.85,9.42,17,985,60.1175,mm[run1],989,,"{""per_run_s"":7.5,""accs"":[9.98,9.85,10.85,10.6,10.32,10.04,10.19,10.95]}"
P16,100,0.2,101,0,bestof8-par,SUCCESS,1,8.94,8.68,14,894,21.1559,mm[run7],989,,"{""per_run_s"":60.0,""accs"":[9.58,9.55,10.19,10.13,10.14,9.23,9.87,8.94],""used_s"":[19.1,17.1,14.1,14.2,13.0,18.2,12.2,21.1]}"
P16,100,0.2,101,0,race8-par,SUCCESS,1,8.38,8.38,10,838,60.0692,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.069,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",13.75],""2"":[""mm"",""dropped:r2"",10.4],""3"":[""mm"",""dropped:r1"",13.76],""4"":[""mm"",""dropped:r1"",12.53],""5"":[""cuthill"",""dropped:r2"",9.51],""6"":[""clmm"",""final"",8.63],""7"":[""clmm-core"",""dropped:r3"",8.72]}}"
P16,100,0.2,101,2,race8-seq,SUCCESS,1,8.38,8.38,10,838,60.1243,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.124,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",11.09],""2"":[""mm"",""dropped:r1"",11.85],""3"":[""mm"",""dropped:r1"",10.88],""4"":[""mm"",""dropped:r2"",10.33],""5"":[""cuthill"",""dropped:r2"",9.47],""6"":[""clmm"",""dropped:r3"",8.78],""7"":[""clmm-core"",""final"",8.69]}}"
P16,100,0.2,101,2,bestof8-seq,SUCCESS,1,9.53,9.12,15,953,58.6492,mm[run4],989,,"{""per_run_s"":7.5,""accs"":[10.57,10.03,12.0,9.91,9.53,10.48,10.36,9.61]}"
P16,100,0.2,101,2,bestof8-par,SUCCESS,1,9.15,8.78,14,915,27.9971,mm[run6],989,,"{""per_run_s"":60.0,""accs"":[10.57,9.65,12.0,9.79,9.53,9.91,9.15,9.61],""used_s"":[7.5,15.8,6.2,13.9,11.3,16.6,28.0,11.1]}"
P16,100,0.2,101,2,race8-par,SUCCESS,1,8.38,8.38,10,838,60.5293,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.529,""arms"":{""0"":[""template"",""floor"",8.38],""1"":[""mm"",""dropped:r1"",11.09],""2"":[""mm"",""dropped:r1"",11.85],""3"":[""mm"",""dropped:r2"",10.38],""4"":[""mm"",""dropped:r1"",10.88],""5"":[""cuthill"",""dropped:r2"",9.47],""6"":[""clmm"",""dropped:r3"",8.78],""7"":[""clmm-core"",""final"",8.64]}}"
P16,100,0.2,102,1,race8-seq,SUCCESS,1,8.49,8.49,10,849,60.1797,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.179,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",10.63],""2"":[""mm"",""dropped:r2"",10.25],""3"":[""mm"",""dropped:r1"",12.06],""4"":[""mm"",""dropped:r1"",10.63],""5"":[""cuthill"",""dropped:r2"",9.31],""6"":[""clmm"",""dropped:r3"",8.69],""7"":[""clmm-core"",""final"",8.67]}}"
P16,100,0.2,102,1,bestof8-seq,SUCCESS,1,9.71,9.3,17,971,60.3891,mm[run1],958,,"{""per_run_s"":7.5,""accs"":[10.56,9.71,9.87,10.83,10.01,9.79,9.97,10.23]}"
P16,100,0.2,102,1,bestof8-par,SUCCESS,1,9.11,8.73,16,911,17.5707,mm[run1],958,,"{""per_run_s"":60.0,""accs"":[9.26,9.11,9.87,10.83,9.65,9.79,9.49,9.55],""used_s"":[16.5,15.9,11.1,7.8,17.5,8.5,14.7,11.8]}"
P16,100,0.2,102,1,race8-par,SUCCESS,1,8.49,8.49,10,849,60.1413,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.141,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",10.63],""2"":[""mm"",""dropped:r2"",10.25],""3"":[""mm"",""dropped:r1"",12.06],""4"":[""mm"",""dropped:r1"",10.63],""5"":[""cuthill"",""dropped:r2"",9.31],""6"":[""clmm"",""dropped:r3"",8.69],""7"":[""clmm-core"",""final"",8.57]}}"
P16,100,0.2,102,2,race8-seq,SUCCESS,1,8.49,8.49,10,849,60.0953,template[0]@template,958,,"{""final_survivor"":6,""elapsed_s"":60.095,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r2"",9.22],""2"":[""mm"",""dropped:r1"",10.63],""3"":[""mm"",""dropped:r1"",11.1],""4"":[""mm"",""dropped:r1"",10.71],""5"":[""cuthill"",""dropped:r2"",9.45],""6"":[""clmm"",""final"",8.62],""7"":[""clmm-core"",""dropped:r3"",9.02]}}"
P16,100,0.2,102,2,bestof8-seq,SUCCESS,1,9.95,9.45,16,995,60.1479,mm[run7],958,,"{""per_run_s"":7.5,""accs"":[10.44,10.59,9.98,10.89,10.18,11.03,10.17,9.95]}"
P16,100,0.2,102,2,bestof8-par,SUCCESS,1,9.12,8.79,15,912,18.8523,mm[run3],958,,"{""per_run_s"":60.0,""accs"":[10.44,9.59,9.49,9.12,9.81,11.03,10.17,9.95],""used_s"":[6.6,15.5,12.3,18.8,18.7,8.2,9.6,12.1]}"
P16,100,0.2,102,2,race8-par,SUCCESS,1,8.49,8.49,10,849,60.2693,template[0]@template,958,,"{""final_survivor"":6,""elapsed_s"":60.269,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r2"",9.22],""2"":[""mm"",""dropped:r1"",10.63],""3"":[""mm"",""dropped:r1"",11.05],""4"":[""mm"",""dropped:r1"",10.71],""5"":[""cuthill"",""dropped:r2"",9.45],""6"":[""clmm"",""final"",8.62],""7"":[""clmm-core"",""dropped:r3"",9.01]}}"
P16,100,0.2,102,0,race8-seq,SUCCESS,1,8.49,8.49,10,849,60.036,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.036,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",11.19],""2"":[""mm"",""dropped:r1"",10.49],""3"":[""mm"",""dropped:r2"",9.69],""4"":[""mm"",""dropped:r1"",10.53],""5"":[""cuthill"",""dropped:r2"",9.7],""6"":[""clmm"",""dropped:r3"",8.78],""7"":[""clmm-core"",""final"",8.69]}}"
P16,100,0.2,102,0,bestof8-seq,SUCCESS,1,9.59,9.23,17,959,59.3928,mm[run0],958,,"{""per_run_s"":7.5,""accs"":[9.59,10.09,9.74,10.44,9.96,10.0,9.78,10.01]}"
P16,100,0.2,102,0,bestof8-par,SUCCESS,1,9.01,8.64,14,901,23.5066,mm[run7],958,,"{""per_run_s"":60.0,""accs"":[9.34,9.7,9.54,10.44,9.96,9.22,9.49,9.01],""used_s"":[16.8,18.4,11.9,5.7,11.2,23.5,18.7,20.0]}"
P16,100,0.2,102,0,race8-par,SUCCESS,1,8.49,8.49,10,849,60.1829,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.183,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",11.19],""2"":[""mm"",""dropped:r1"",10.49],""3"":[""mm"",""dropped:r2"",9.69],""4"":[""mm"",""dropped:r1"",10.52],""5"":[""cuthill"",""dropped:r2"",9.7],""6"":[""clmm"",""dropped:r3"",8.78],""7"":[""clmm-core"",""final"",8.53]}}"
P16,100,0.2,102,3,race8-seq,SUCCESS,1,8.49,8.49,10,849,60.0283,template[0]@template,958,,"{""final_survivor"":6,""elapsed_s"":60.028,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",11.03],""2"":[""mm"",""dropped:r1"",10.99],""3"":[""mm"",""dropped:r1"",11.12],""4"":[""mm"",""dropped:r2"",10.22],""5"":[""cuthill"",""dropped:r2"",9.49],""6"":[""clmm"",""final"",8.62],""7"":[""clmm-core"",""dropped:r3"",8.63]}}"
P16,100,0.2,102,3,bestof8-seq,SUCCESS,1,9.38,8.93,15,938,60.3198,mm[run6],958,,"{""per_run_s"":7.5,""accs"":[9.99,9.71,10.07,10.35,10.37,9.77,9.38,9.98]}"
P16,100,0.2,102,3,bestof8-par,SUCCESS,1,9.04,8.71,14,904,24.6495,mm[run0],958,,"{""per_run_s"":60.0,""accs"":[9.04,9.71,9.56,10.0,9.65,9.37,9.38,9.61],""used_s"":[24.6,11.8,13.1,13.1,16.6,14.1,10.5,11.0]}"
P16,100,0.2,102,3,race8-par,SUCCESS,1,8.49,8.49,10,849,60.1402,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.14,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",11.03],""2"":[""mm"",""dropped:r1"",10.99],""3"":[""mm"",""dropped:r1"",11.12],""4"":[""mm"",""dropped:r2"",10.22],""5"":[""cuthill"",""dropped:r2"",9.49],""6"":[""clmm"",""dropped:r3"",8.62],""7"":[""clmm-core"",""final"",8.57]}}"
P16,100,0.2,102,4,race8-seq,SUCCESS,1,8.49,8.49,10,849,60.0892,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.089,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",10.94],""2"":[""mm"",""dropped:r1"",10.9],""3"":[""mm"",""dropped:r1"",10.84],""4"":[""mm"",""dropped:r2"",9.97],""5"":[""cuthill"",""dropped:r2"",8.95],""6"":[""clmm"",""dropped:r3"",8.75],""7"":[""clmm-core"",""final"",8.66]}}"
P16,100,0.2,102,4,bestof8-seq,SUCCESS,1,9.64,9.19,16,964,60.2169,mm[run3],958,,"{""per_run_s"":7.5,""accs"":[9.82,9.78,9.72,9.64,9.7,10.55,9.9,10.04]}"
P16,100,0.2,102,4,bestof8-par,SUCCESS,1,9.25,8.91,15,925,19.3591,mm[run6],958,,"{""per_run_s"":60.0,""accs"":[9.55,9.81,9.34,9.64,9.26,9.94,9.25,9.68],""used_s"":[12.6,12.5,16.4,9.2,19.3,13.5,18.3,13.4]}"
P16,100,0.2,102,4,race8-par,SUCCESS,1,8.49,8.49,10,849,60.0752,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.075,""arms"":{""0"":[""template"",""floor"",8.49],""1"":[""mm"",""dropped:r1"",10.94],""2"":[""mm"",""dropped:r1"",10.9],""3"":[""mm"",""dropped:r1"",10.84],""4"":[""mm"",""dropped:r2"",10.03],""5"":[""cuthill"",""dropped:r2"",8.95],""6"":[""clmm"",""dropped:r3"",8.75],""7"":[""clmm-core"",""final"",8.61]}}"
P16,100,0.2,103,0,race8-seq,SUCCESS,1,8.46,8.46,10,846,60.0367,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.036,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",10.61],""2"":[""mm"",""dropped:r1"",11.65],""3"":[""mm"",""dropped:r1"",11.47],""4"":[""mm"",""dropped:r2"",10.09],""5"":[""cuthill"",""dropped:r2"",10.28],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.73]}}"
P16,100,0.2,103,0,bestof8-seq,SUCCESS,1,9.63,9.19,16,963,60.255,mm[run3],971,,"{""per_run_s"":7.5,""accs"":[10.47,10.07,9.96,9.63,9.78,9.68,9.96,10.62]}"
P16,100,0.2,103,0,bestof8-par,SUCCESS,1,9.2,8.86,16,920,19.9373,mm[run7],971,,"{""per_run_s"":60.0,""accs"":[9.66,9.55,9.61,9.72,9.78,9.68,9.48,9.2],""used_s"":[14.9,16.6,14.8,11.2,10.7,8.0,17.1,19.9]}"
P16,100,0.2,103,0,race8-par,SUCCESS,1,8.46,8.46,10,846,60.0549,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.055,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",10.61],""2"":[""mm"",""dropped:r1"",11.65],""3"":[""mm"",""dropped:r1"",11.47],""4"":[""mm"",""dropped:r2"",10.09],""5"":[""cuthill"",""dropped:r2"",10.28],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.73]}}"
P16,100,0.2,103,2,race8-seq,SUCCESS,1,8.46,8.46,10,846,60.0393,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.039,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.58],""2"":[""mm"",""dropped:r1"",10.77],""3"":[""mm"",""dropped:r2"",10.52],""4"":[""mm"",""dropped:r1"",10.73],""5"":[""cuthill"",""dropped:r2"",9.61],""6"":[""clmm"",""dropped:r3"",8.99],""7"":[""clmm-core"",""final"",8.73]}}"
P16,100,0.2,103,2,bestof8-seq,SUCCESS,1,9.73,9.26,17,973,60.0442,mm[run6],971,,"{""per_run_s"":7.5,""accs"":[10.13,10.96,10.13,10.68,10.14,9.92,9.73,10.79]}"
P16,100,0.2,103,2,bestof8-par,SUCCESS,1,9.42,9.09,15,942,21.1735,mm[run6],971,,"{""per_run_s"":60.0,""accs"":[10.13,9.46,9.76,10.68,9.78,9.52,9.42,10.79],""used_s"":[8.4,21.1,14.3,8.8,16.4,14.3,16.5,8.3]}"
P16,100,0.2,103,2,race8-par,SUCCESS,1,8.46,8.46,10,846,60.2714,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.271,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.58],""2"":[""mm"",""dropped:r1"",10.77],""3"":[""mm"",""dropped:r2"",10.52],""4"":[""mm"",""dropped:r1"",10.73],""5"":[""cuthill"",""dropped:r2"",9.61],""6"":[""clmm"",""dropped:r3"",8.84],""7"":[""clmm-core"",""final"",8.72]}}"
P16,100,0.2,103,1,race8-seq,SUCCESS,1,8.46,8.46,10,846,60.1334,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.133,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",10.96],""2"":[""mm"",""dropped:r1"",10.73],""3"":[""mm"",""dropped:r1"",10.7],""4"":[""mm"",""dropped:r2"",10.02],""5"":[""cuthill"",""dropped:r2"",10.47],""6"":[""clmm"",""dropped:r3"",8.79],""7"":[""clmm-core"",""final"",8.68]}}"
P16,100,0.2,103,1,bestof8-seq,SUCCESS,1,9.61,9.12,16,961,60.1867,mm[run1],971,,"{""per_run_s"":7.5,""accs"":[10.35,9.61,10.38,10.37,9.7,10.6,9.62,10.04]}"
P16,100,0.2,103,1,bestof8-par,SUCCESS,1,9.09,8.71,15,909,25.1769,mm[run5],971,,"{""per_run_s"":60.0,""accs"":[9.34,9.56,10.38,9.34,9.62,9.09,9.34,10.04],""used_s"":[25.2,15.4,8.3,23.6,13.7,24.5,11.1,8.6]}"
P16,100,0.2,103,1,race8-par,SUCCESS,1,8.46,8.46,10,846,60.0465,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.046,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",10.91],""2"":[""mm"",""dropped:r1"",10.73],""3"":[""mm"",""dropped:r1"",10.7],""4"":[""mm"",""dropped:r2"",10.02],""5"":[""cuthill"",""dropped:r2"",10.47],""6"":[""clmm"",""dropped:r3"",8.79],""7"":[""clmm-core"",""final"",8.67]}}"
P16,100,0.2,103,4,race8-seq,SUCCESS,1,8.46,8.46,10,846,60.2565,template[0]@template,971,,"{""final_survivor"":6,""elapsed_s"":60.256,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.11],""2"":[""mm"",""dropped:r1"",10.89],""3"":[""mm"",""dropped:r2"",9.8],""4"":[""mm"",""dropped:r1"",10.81],""5"":[""cuthill"",""dropped:r2"",10.38],""6"":[""clmm"",""final"",8.7],""7"":[""clmm-core"",""dropped:r3"",8.8]}}"
P16,100,0.2,103,4,bestof8-seq,SUCCESS,1,9.52,9.09,15,952,60.285,mm[run4],971,,"{""per_run_s"":7.5,""accs"":[10.43,10.61,9.64,10.68,9.52,10.58,10.58,10.3]}"
P16,100,0.2,103,4,bestof8-par,SUCCESS,1,9.07,8.71,14,907,22.8427,mm[run2],971,,"{""per_run_s"":60.0,""accs"":[9.66,9.57,9.07,9.31,9.52,10.58,9.87,9.98],""used_s"":[21.1,19.8,17.4,22.8,8.5,11.4,16.1,11.3]}"
P16,100,0.2,103,4,race8-par,SUCCESS,1,8.46,8.46,10,846,60.1658,template[0]@template,971,,"{""final_survivor"":6,""elapsed_s"":60.165,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.11],""2"":[""mm"",""dropped:r1"",10.89],""3"":[""mm"",""dropped:r2"",9.8],""4"":[""mm"",""dropped:r1"",10.81],""5"":[""cuthill"",""dropped:r2"",10.38],""6"":[""clmm"",""final"",8.68],""7"":[""clmm-core"",""dropped:r3"",8.8]}}"
P16,100,0.2,103,3,race8-seq,SUCCESS,1,8.46,8.46,10,846,60.2368,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.237,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.54],""2"":[""mm"",""dropped:r2"",10.27],""3"":[""mm"",""dropped:r1"",10.41],""4"":[""mm"",""dropped:r1"",11.13],""5"":[""cuthill"",""dropped:r2"",9.72],""6"":[""clmm"",""dropped:r3"",8.83],""7"":[""clmm-core"",""final"",8.8]}}"
P16,100,0.2,103,3,bestof8-seq,SUCCESS,1,9.7,9.32,18,970,60.0915,mm[run3],971,,"{""per_run_s"":7.5,""accs"":[10.03,9.75,10.45,9.7,10.58,9.81,9.99,10.3]}"
P16,100,0.2,103,3,bestof8-par,SUCCESS,1,9.32,8.94,14,932,30.8728,mm[run1],971,,"{""per_run_s"":60.0,""accs"":[10.03,9.32,10.45,9.7,9.43,9.7,9.83,9.88],""used_s"":[8.7,21.2,11.7,8.6,30.8,12.4,12.7,15.3]}"
P16,100,0.2,103,3,race8-par,SUCCESS,1,8.46,8.46,10,846,60.0209,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.021,""arms"":{""0"":[""template"",""floor"",8.46],""1"":[""mm"",""dropped:r1"",11.54],""2"":[""mm"",""dropped:r2"",10.27],""3"":[""mm"",""dropped:r1"",10.41],""4"":[""mm"",""dropped:r1"",11.13],""5"":[""cuthill"",""dropped:r2"",9.72],""6"":[""clmm"",""dropped:r3"",8.83],""7"":[""clmm-core"",""final"",8.72]}}"
P16,100,0.2,104,0,race8-seq,SUCCESS,1,8.45,8.45,10,845,60.0911,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.091,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",10.9],""2"":[""mm"",""dropped:r2"",9.82],""3"":[""mm"",""dropped:r1"",10.65],""4"":[""mm"",""dropped:r1"",11.1],""5"":[""cuthill"",""dropped:r2"",9.72],""6"":[""clmm"",""dropped:r3"",8.9],""7"":[""clmm-core"",""final"",8.76]}}"
P16,100,0.2,104,0,bestof8-seq,SUCCESS,1,9.61,9.2,16,961,60.11,mm[run2],974,,"{""per_run_s"":7.5,""accs"":[9.83,10.23,9.61,10.03,10.79,10.11,9.85,9.88]}"
P16,100,0.2,104,0,bestof8-par,SUCCESS,1,9.49,9.06,16,949,15.7251,mm[run6],974,,"{""per_run_s"":60.0,""accs"":[9.83,9.51,9.61,9.93,10.79,10.11,9.49,9.82],""used_s"":[7.9,15.7,9.2,11.2,8.7,6.6,13.2,12.6]}"
P16,100,0.2,104,0,race8-par,SUCCESS,1,8.45,8.45,10,845,60.2121,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.212,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",10.9],""2"":[""mm"",""dropped:r2"",10.24],""3"":[""mm"",""dropped:r2"",10.24],""4"":[""mm"",""dropped:r1"",11.61],""5"":[""cuthill"",""dropped:r1"",10.85],""6"":[""clmm"",""dropped:r3"",8.77],""7"":[""clmm-core"",""final"",8.75]}}"
P16,100,0.2,104,1,race8-seq,SUCCESS,1,8.45,8.45,10,845,60.1665,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.166,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r2"",10.0],""2"":[""mm"",""dropped:r2"",9.7],""3"":[""mm"",""dropped:r1"",11.71],""4"":[""mm"",""dropped:r1"",10.44],""5"":[""cuthill"",""dropped:r1"",11.01],""6"":[""clmm"",""dropped:r3"",8.83],""7"":[""clmm-core"",""final"",8.78]}}"
P16,100,0.2,104,1,bestof8-seq,SUCCESS,1,9.6,9.18,16,960,60.1384,mm[run2],974,,"{""per_run_s"":7.5,""accs"":[10.65,10.38,9.6,10.52,9.85,9.93,10.26,10.28]}"
P16,100,0.2,104,1,bestof8-par,SUCCESS,1,9.46,8.86,16,946,21.7832,mm[run4],974,,"{""per_run_s"":60.0,""accs"":[10.65,9.82,9.56,10.52,9.46,9.58,9.64,9.69],""used_s"":[7.9,12.6,12.9,10.3,11.4,18.5,21.8,11.8]}"
P16,100,0.2,104,1,race8-par,SUCCESS,1,8.45,8.45,10,845,60.0607,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.06,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r2"",10.0],""2"":[""mm"",""dropped:r2"",9.7],""3"":[""mm"",""dropped:r1"",11.71],""4"":[""mm"",""dropped:r1"",10.44],""5"":[""cuthill"",""dropped:r1"",11.01],""6"":[""clmm"",""dropped:r3"",8.83],""7"":[""clmm-core"",""final"",8.77]}}"
P16,100,0.2,104,2,race8-seq,SUCCESS,1,8.45,8.45,10,845,60.2241,template[0]@template,974,,"{""final_survivor"":6,""elapsed_s"":60.224,""arms"":{""0"":[""template"",""floor"",8.45],""1"":[""mm"",""dropped:r1"",11.37],""2"":[""mm"",""dropped:r1"",11.21],""3"":[""mm"",""dropped:r2"",9.92],""4"":[""mm"",""dropped:r2"",9.8],""5"":[""cuthill"",""dropped:r1"",10.59],""6"":[""clmm"",""final"",8.6],""7"":[""clmm-core"",""dropped:r3"",8.73]}}"
