topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
Z12,100,0.2,101,3,race8-par,SUCCESS,1,6.85,6.85,8,685,60.0337,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.033,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.98],""2"":[""mm"",""dropped:r1"",8.79],""3"":[""mm"",""dropped:r1"",9.02],""4"":[""mm"",""dropped:r2"",7.94],""5"":[""cuthill"",""dropped:r2"",8.21],""6"":[""clmm"",""dropped:r3"",7.84],""7"":[""clmm-core"",""final"",7.27]}}"
Z12,100,0.2,101,3,race9-par,SUCCESS,1,6.85,6.85,8,685,60.1462,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.145,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.98],""2"":[""mm"",""dropped:r1"",8.79],""3"":[""mm"",""dropped:r1"",9.02],""4"":[""mm"",""dropped:r2"",7.94],""5"":[""cuthill"",""dropped:r2"",8.21],""6"":[""clmm"",""dropped:r3"",7.84],""7"":[""clmm-core"",""final"",7.27],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,0,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.2836,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.283,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.06],""2"":[""mm"",""dropped:r1"",9.83],""3"":[""mm"",""dropped:r1"",9.77],""4"":[""mm"",""dropped:r2"",8.16],""5"":[""cuthill"",""dropped:r2"",8.62],""6"":[""clmm"",""final"",7.06],""7"":[""clmm-core"",""dropped:r3"",7.42]}}"
Z12,100,0.2,101,0,race9-seq,SUCCESS,1,6.85,6.85,8,685,60.2425,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.242,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.06],""2"":[""mm"",""dropped:r1"",9.83],""3"":[""mm"",""dropped:r1"",9.77],""4"":[""mm"",""dropped:r2"",8.49],""5"":[""cuthill"",""dropped:r2"",8.62],""6"":[""clmm"",""final"",7.06],""7"":[""clmm-core"",""survivor"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,0,race8-par,SUCCESS,1,6.85,6.85,8,685,60.2623,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.262,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.24],""2"":[""mm"",""dropped:r1"",9.93],""3"":[""mm"",""dropped:r1"",9.98],""4"":[""mm"",""dropped:r2"",8.16],""5"":[""cuthill"",""dropped:r2"",8.62],""6"":[""clmm"",""final"",7.02],""7"":[""clmm-core"",""dropped:r3"",7.41]}}"
Z12,100,0.2,101,0,race9-par,SUCCESS,1,6.85,6.85,8,685,60.0636,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.063,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.24],""2"":[""mm"",""dropped:r1"",9.93],""3"":[""mm"",""dropped:r1"",9.98],""4"":[""mm"",""dropped:r2"",8.16],""5"":[""cuthill"",""dropped:r2"",8.71],""6"":[""clmm"",""final"",7.02],""7"":[""clmm-core"",""dropped:r3"",7.41],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,2,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.3018,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.301,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r3"",7.74],""5"":[""cuthill"",""dropped:r2"",7.84],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.36]}}"
Z12,100,0.2,101,2,race9-seq,SUCCESS,1,6.85,6.85,8,685,60.0436,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.043,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r2"",8.1],""5"":[""cuthill"",""survivor"",7.84],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.39],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,2,race8-par,SUCCESS,1,6.85,6.85,8,685,60.0843,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.084,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",9.28],""4"":[""mm"",""dropped:r2"",7.96],""5"":[""cuthill"",""dropped:r2"",8.03],""6"":[""clmm"",""dropped:r3"",7.89],""7"":[""clmm-core"",""final"",7.11]}}"
Z12,100,0.2,101,2,race9-par,SUCCESS,1,6.85,6.85,8,685,60.4861,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.485,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",9.28],""4"":[""mm"",""dropped:r2"",7.96],""5"":[""cuthill"",""dropped:r2"",8.03],""6"":[""clmm"",""dropped:r3"",7.89],""7"":[""clmm-core"",""final"",7.11],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,4,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.1314,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.131,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.82],""3"":[""mm"",""dropped:r3"",7.82],""4"":[""mm"",""dropped:r1"",9.05],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.37]}}"
Z12,100,0.2,101,4,race9-seq,SUCCESS,1,6.85,6.85,8,685,60.1453,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.145,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.82],""3"":[""mm"",""dropped:r2"",8.09],""4"":[""mm"",""dropped:r1"",9.05],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""survivor"",7.87],""7"":[""clmm-core"",""final"",7.37],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,101,4,race8-par,SUCCESS,1,6.85,6.85,8,685,60.3904,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.39,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.93],""3"":[""mm"",""dropped:r3"",7.82],""4"":[""mm"",""dropped:r1"",9.43],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.28]}}"
Z12,100,0.2,101,4,race9-par,SUCCESS,1,6.85,6.85,8,685,60.3118,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.311,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.93],""3"":[""mm"",""dropped:r3"",7.82],""4"":[""mm"",""dropped:r1"",9.43],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.28],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,0,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.1238,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.124,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.16],""2"":[""mm"",""dropped:r3"",7.47],""3"":[""mm"",""dropped:r1"",8.18],""4"":[""mm"",""dropped:r1"",8.9],""5"":[""cuthill"",""final"",7.4],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""dropped:r2"",7.51]}}"
Z12,100,0.2,102,0,race9-seq,SUCCESS,1,6.86,6.86,8,686,60.043,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.043,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.16],""2"":[""mm"",""dropped:r2"",7.8],""3"":[""mm"",""dropped:r1"",8.18],""4"":[""mm"",""dropped:r1"",8.9],""5"":[""cuthill"",""final"",7.41],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""survivor"",7.51],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,0,race8-par,SUCCESS,1,6.86,6.86,8,686,60.2325,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.232,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.42],""2"":[""mm"",""dropped:r1"",8.14],""3"":[""mm"",""dropped:r2"",7.58],""4"":[""mm"",""dropped:r1"",9.39],""5"":[""cuthill"",""final"",7.11],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""dropped:r3"",7.51]}}"
Z12,100,0.2,102,0,race9-par,SUCCESS,1,6.86,6.86,8,686,60.1122,template[0]@template,958,,"{""final_survivor"":3,""elapsed_s"":60.112,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.42],""2"":[""mm"",""dropped:r2"",7.61],""3"":[""mm"",""final"",7.1],""4"":[""mm"",""dropped:r1"",9.39],""5"":[""cuthill"",""dropped:r1"",8.18],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""dropped:r3"",7.51],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,3,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.0508,template[0]@template,958,,"{""final_survivor"":2,""elapsed_s"":60.05,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""final"",7.3],""3"":[""mm"",""dropped:r1"",8.14],""4"":[""mm"",""dropped:r1"",8.28],""5"":[""cuthill"",""dropped:r2"",7.54],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.49]}}"
Z12,100,0.2,102,3,race9-seq,SUCCESS,1,6.86,6.86,8,686,60.0773,template[0]@template,958,,"{""final_survivor"":2,""elapsed_s"":60.077,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""final"",7.31],""3"":[""mm"",""dropped:r1"",8.14],""4"":[""mm"",""dropped:r1"",8.28],""5"":[""cuthill"",""dropped:r2"",7.54],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""survivor"",7.49],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,3,race8-par,SUCCESS,1,6.86,6.86,8,686,60.1042,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.104,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""dropped:r3"",7.65],""3"":[""mm"",""dropped:r1"",8.21],""4"":[""mm"",""dropped:r1"",8.46],""5"":[""cuthill"",""dropped:r2"",7.79],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.35]}}"
Z12,100,0.2,102,3,race9-par,SUCCESS,1,6.86,6.86,8,686,60.0983,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.098,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""dropped:r3"",7.65],""3"":[""mm"",""dropped:r1"",8.21],""4"":[""mm"",""dropped:r1"",8.46],""5"":[""cuthill"",""dropped:r2"",7.79],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.38],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,2,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.1257,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.125,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r2"",7.71],""2"":[""mm"",""dropped:r1"",8.46],""3"":[""mm"",""dropped:r3"",7.46],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r1"",8.17],""6"":[""clmm"",""dropped:r2"",7.92],""7"":[""clmm-core"",""final"",6.95]}}"
Z12,100,0.2,102,2,race9-seq,SUCCESS,1,6.86,6.86,8,686,60.0912,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.091,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r2"",8.13],""2"":[""mm"",""dropped:r1"",8.46],""3"":[""mm"",""survivor"",7.51],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r1"",8.17],""6"":[""clmm"",""dropped:r2"",7.92],""7"":[""clmm-core"",""final"",6.97],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,2,race8-par,SUCCESS,1,6.86,6.86,8,686,60.1416,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.141,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.23],""2"":[""mm"",""dropped:r1"",8.59],""3"":[""mm"",""dropped:r2"",7.96],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r2"",8.03],""6"":[""clmm"",""dropped:r3"",7.89],""7"":[""clmm-core"",""final"",6.93]}}"
Z12,100,0.2,102,2,race9-par,SUCCESS,1,6.86,6.86,8,686,60.2564,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.256,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.23],""2"":[""mm"",""dropped:r1"",8.59],""3"":[""mm"",""dropped:r2"",7.96],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r2"",8.03],""6"":[""clmm"",""dropped:r3"",7.89],""7"":[""clmm-core"",""final"",6.93],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,4,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.031,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.031,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.49],""3"":[""mm"",""dropped:r1"",8.97],""4"":[""mm"",""dropped:r3"",7.74],""5"":[""cuthill"",""dropped:r2"",7.76],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.42]}}"
Z12,100,0.2,102,4,race9-seq,SUCCESS,1,6.86,6.86,8,686,60.2691,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.269,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.49],""3"":[""mm"",""dropped:r1"",8.97],""4"":[""mm"",""dropped:r2"",8.19],""5"":[""cuthill"",""survivor"",7.76],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,4,race8-par,SUCCESS,1,6.86,6.86,8,686,60.0344,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.033,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.62],""3"":[""mm"",""dropped:r1"",9.12],""4"":[""mm"",""dropped:r2"",7.84],""5"":[""cuthill"",""final"",7.04],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.42]}}"
Z12,100,0.2,102,4,race9-par,SUCCESS,1,6.86,6.86,8,686,60.1398,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.139,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.62],""3"":[""mm"",""dropped:r1"",9.12],""4"":[""mm"",""dropped:r2"",7.84],""5"":[""cuthill"",""final"",7.04],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,1,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.2926,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.292,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r2"",7.76],""3"":[""mm"",""dropped:r1"",8.53],""4"":[""mm"",""dropped:r1"",8.52],""5"":[""cuthill"",""dropped:r3"",7.72],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.98]}}"
Z12,100,0.2,102,1,race9-seq,SUCCESS,1,6.86,6.86,8,686,60.2625,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.262,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r2"",8.03],""3"":[""mm"",""dropped:r1"",8.53],""4"":[""mm"",""dropped:r1"",8.52],""5"":[""cuthill"",""survivor"",7.72],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.99],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,102,1,race8-par,SUCCESS,1,6.86,6.86,8,686,60.1754,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.175,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r1"",9.06],""3"":[""mm"",""dropped:r2"",8.12],""4"":[""mm"",""dropped:r1"",8.6],""5"":[""cuthill"",""dropped:r3"",7.44],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.93]}}"
Z12,100,0.2,102,1,race9-par,SUCCESS,1,6.86,6.86,8,686,60.233,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.232,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r1"",9.06],""3"":[""mm"",""dropped:r2"",8.12],""4"":[""mm"",""dropped:r1"",8.6],""5"":[""cuthill"",""dropped:r3"",7.44],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.93],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,0,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.2911,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.291,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.8],""2"":[""mm"",""dropped:r1"",8.91],""3"":[""mm"",""dropped:r1"",9.19],""4"":[""mm"",""dropped:r2"",8.02],""5"":[""cuthill"",""dropped:r2"",7.89],""6"":[""clmm"",""dropped:r3"",7.83],""7"":[""clmm-core"",""final"",7.45]}}"
Z12,100,0.2,103,0,race9-seq,SUCCESS,1,6.9,6.9,8,690,60.1768,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.176,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.8],""2"":[""mm"",""dropped:r1"",8.91],""3"":[""mm"",""dropped:r1"",9.19],""4"":[""mm"",""dropped:r2"",8.02],""5"":[""cuthill"",""dropped:r2"",8.28],""6"":[""clmm"",""survivor"",7.83],""7"":[""clmm-core"",""final"",7.45],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,0,race8-par,SUCCESS,1,6.9,6.9,8,690,60.1413,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.141,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.8],""2"":[""mm"",""dropped:r1"",8.83],""3"":[""mm"",""dropped:r1"",9.46],""4"":[""mm"",""dropped:r2"",8.18],""5"":[""cuthill"",""dropped:r2"",7.89],""6"":[""clmm"",""dropped:r3"",7.81],""7"":[""clmm-core"",""final"",7.34]}}"
Z12,100,0.2,103,0,race9-par,SUCCESS,1,6.9,6.9,8,690,60.2363,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.236,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.8],""2"":[""mm"",""dropped:r1"",8.83],""3"":[""mm"",""dropped:r1"",9.46],""4"":[""mm"",""dropped:r2"",8.08],""5"":[""cuthill"",""dropped:r2"",7.89],""6"":[""clmm"",""dropped:r3"",7.81],""7"":[""clmm-core"",""final"",7.34],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,2,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.2972,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.297,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.26],""2"":[""mm"",""dropped:r3"",7.47],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r2"",7.83],""5"":[""cuthill"",""dropped:r2"",7.75],""6"":[""clmm"",""dropped:r1"",7.95],""7"":[""clmm-core"",""final"",7.43]}}"
Z12,100,0.2,103,2,race9-seq,SUCCESS,1,6.9,6.9,8,690,60.2717,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.271,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.26],""2"":[""mm"",""survivor"",7.47],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r2"",7.87],""5"":[""cuthill"",""dropped:r2"",7.75],""6"":[""clmm"",""dropped:r1"",7.95],""7"":[""clmm-core"",""final"",7.43],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,2,race8-par,SUCCESS,1,6.9,6.9,8,690,60.0537,template[0]@template,971,,"{""final_survivor"":5,""elapsed_s"":60.053,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.35],""2"":[""mm"",""dropped:r2"",7.78],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r1"",8.45],""5"":[""cuthill"",""final"",6.96],""6"":[""clmm"",""dropped:r2"",7.94],""7"":[""clmm-core"",""dropped:r3"",7.43]}}"
Z12,100,0.2,103,2,race9-par,SUCCESS,1,6.9,6.9,8,690,60.1108,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.11,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.35],""2"":[""mm"",""dropped:r2"",7.78],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r1"",8.45],""5"":[""cuthill"",""dropped:r3"",7.54],""6"":[""clmm"",""dropped:r2"",7.94],""7"":[""clmm-core"",""final"",7.09],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,1,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.181,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.181,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.02],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",8.82],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""dropped:r3"",7.87],""7"":[""clmm-core"",""final"",7.43]}}"
Z12,100,0.2,103,1,race9-seq,SUCCESS,1,6.9,6.9,8,690,60.1346,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.134,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.07],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r2"",8.0],""4"":[""mm"",""dropped:r1"",8.82],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""survivor"",7.87],""7"":[""clmm-core"",""final"",7.44],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,1,race8-par,SUCCESS,1,6.9,6.9,8,690,60.2211,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.22,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r3"",7.65],""2"":[""mm"",""dropped:r1"",9.16],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",9.02],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.38]}}"
Z12,100,0.2,103,1,race9-par,SUCCESS,1,6.9,6.9,8,690,60.3351,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.334,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r3"",7.65],""2"":[""mm"",""dropped:r1"",9.16],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",9.02],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.38],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,3,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.1872,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.187,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.96],""2"":[""mm"",""dropped:r1"",8.8],""3"":[""mm"",""dropped:r3"",7.87],""4"":[""mm"",""dropped:r1"",8.48],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.42]}}"
