topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
Z12,180,0.055865921787709494,101,p3-mm-beta,arm,0,,SUCCESS,1,7.0333,6.7667,15,1266,20.9998,911,
Z12,180,0.055865921787709494,103,p3-mm-beta,arm,4,,SUCCESS,1,7.5389,7.2111,16,1357,12.6642,892,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,1,,SUCCESS,1,6.85,6.4833,15,1233,15.6984,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,2,,SUCCESS,1,7.0889,6.7944,15,1276,18.6851,911,
Z12,180,0.055865921787709494,103,p3-mm-beta-fb,arm,3,,SUCCESS,1,7.4611,7.1389,16,1343,9.9431,892,
Z12,180,0.055865921787709494,102,p3-mm-beta,arm,3,,SUCCESS,1,7.1222,6.7778,15,1282,17.325,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,0,,SUCCESS,1,7.0333,6.7667,15,1266,21.0428,911,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,3,,SUCCESS,1,7.1222,6.7778,15,1282,17.3103,877,
Z12,180,0.055865921787709494,103,p3-mm-beta,arm,2,,SUCCESS,1,7.05,6.6833,15,1269,15.2049,892,
Z12,180,0.055865921787709494,104,p3-mm-beta,arm,3,,SUCCESS,1,8.0111,7.6389,16,1442,10.1806,923,
Z12,180,0.055865921787709494,103,p3-mm-beta-fb,arm,4,,SUCCESS,1,7.5389,7.2111,16,1357,12.463,892,
Z12,180,0.055865921787709494,103,p3-mm-beta,arm,1,,SUCCESS,1,7.15,6.9111,14,1287,17.895,892,
Z12,180,0.055865921787709494,104,p3-mm-beta-fb,arm,3,,SUCCESS,1,8.0111,7.6389,16,1442,9.9322,923,
Z12,180,0.055865921787709494,104,p3-mm-beta,arm,1,,SUCCESS,1,7.0611,6.8111,16,1271,13.5376,923,
Z12,180,0.055865921787709494,103,p3-mm-beta-fb,arm,2,,SUCCESS,1,7.05,6.6833,15,1269,15.2046,892,
Z12,180,0.055865921787709494,103,p3-mm-beta-fb,arm,1,,SUCCESS,1,7.15,6.9111,14,1287,17.6712,892,
Z12,180,0.055865921787709494,104,p3-mm-beta-fb,arm,1,,SUCCESS,1,7.0611,6.8111,16,1271,13.6218,923,
Z12,180,0.055865921787709494,105,p3-mm-beta,arm,3,,SUCCESS,1,7.7333,7.4333,18,1392,11.1322,921,
Z12,180,0.055865921787709494,105,p3-mm-beta-fb,arm,3,,SUCCESS,1,7.7333,7.4333,18,1392,11.2302,921,
Z12,180,0.055865921787709494,104,p3-mm-beta,arm,4,,SUCCESS,1,6.85,6.5667,15,1233,17.794,923,
Z12,180,0.055865921787709494,105,p3-mm-beta,arm,1,,SUCCESS,1,7.6556,7.35,16,1378,15.2812,921,
Z12,180,0.055865921787709494,104,p3-mm-beta-fb,arm,4,,SUCCESS,1,6.85,6.5667,15,1233,17.6981,923,
Z12,180,0.055865921787709494,105,p3-mm-beta-fb,arm,1,,SUCCESS,1,7.6556,7.35,16,1378,15.14,921,
Z12,180,0.055865921787709494,104,p3-mm-beta,arm,0,,SUCCESS,1,7.1444,6.8833,15,1286,23.1475,923,
Z12,180,0.055865921787709494,105,p3-mm-beta,arm,4,,SUCCESS,1,7.4278,7.1556,16,1337,18.4725,921,
Z12,180,0.055865921787709494,104,p3-mm-beta-fb,arm,0,,SUCCESS,1,7.1444,6.8833,15,1286,22.8803,923,
Z12,180,0.055865921787709494,105,p3-mm-beta,arm,2,,SUCCESS,1,6.9278,6.7111,14,1247,20.8317,921,
Z12,180,0.055865921787709494,105,p3-mm-beta-fb,arm,4,,SUCCESS,1,7.4278,7.1556,16,1337,18.6454,921,
Z12,180,0.055865921787709494,105,p3-mm-beta-fb,arm,2,,SUCCESS,1,6.9278,6.7111,14,1247,20.7107,921,
Z12,180,0.055865921787709494,104,p3-mm-beta,arm,2,,SUCCESS,1,7.2167,6.9167,16,1299,28.4494,923,
Z12,180,0.055865921787709494,104,p3-mm-beta-fb,arm,2,,SUCCESS,1,7.2167,6.9167,16,1299,28.3081,923,
Z12,180,0.055865921787709494,105,p3-mm-beta,arm,0,,SUCCESS,1,7.4833,7.1444,16,1347,46.0469,921,
